timestamp,Rat_public_Angle,Rat_public_Dalia,Rat_public_Lloyd,Cockatoo_public_Chiquita
2016-04-14 18:00:00,,120.38,82.4,93.75
2016-04-14 19:00:00,,121.59,77.1,85.475
2016-04-14 20:00:00,,122.5,70.88,79.0
2016-04-14 21:00:00,,124.45,56.67,87.625
2016-04-14 22:00:00,,125.81,55.58,83.45
2016-04-14 23:00:00,,122.33,55.32,77.225
2016-04-15 00:00:00,,118.86,55.68,82.175
2016-04-15 01:00:00,,120.42,55.82,73.825
2016-04-15 02:00:00,,124.26,55.67,66.4
2016-04-15 03:00:00,,123.89,55.64,57.15
2016-04-15 04:00:00,,125.9,55.66,70.45
2016-04-15 05:00:00,,126.2,55.64,76.35
2016-04-15 06:00:00,,130.21,55.61,75.4
2016-04-15 07:00:00,,129.88,54.97,79.55
2016-04-15 08:00:00,,130.78,54.98,98.075
2016-04-15 09:00:00,,135.25,55.31,95.95
2016-04-15 10:00:00,,133.91,55.27,114.1
2016-04-15 11:00:00,,136.2,55.14,122.8
2016-04-15 12:00:00,,135.42,54.99,128.175
2016-04-15 13:00:00,,132.89,54.82,124.775
2016-04-15 14:00:00,,134.99,54.85,138.4
2016-04-15 15:00:00,,131.46,54.85,141.225
2016-04-15 16:00:00,,129.7,68.76,131.85
2016-04-15 17:00:00,,127.54,60.48,121.675
2016-04-15 18:00:00,,125.69,57.0,88.425
2016-04-15 19:00:00,,127.09,55.03,84.475
2016-04-15 20:00:00,,127.96,55.06,82.65
2016-04-15 21:00:00,,128.55,55.04,80.225
2016-04-15 22:00:00,,126.02,55.27,66.875
2016-04-15 23:00:00,,125.2,55.2,61.925
2016-04-16 00:00:00,,123.1,55.64,54.425
2016-04-16 01:00:00,,122.84,55.72,59.475
2016-04-16 02:00:00,,121.05,55.85,59.2
2016-04-16 03:00:00,,120.78,55.87,55.825
2016-04-16 04:00:00,,121.33,55.75,58.05
2016-04-16 05:00:00,,124.11,55.62,54.225
2016-04-16 06:00:00,,121.54,55.78,74.95
2016-04-16 07:00:00,,127.55,54.94,75.55
2016-04-16 08:00:00,,123.61,54.72,75.225
2016-04-16 09:00:00,,125.35,64.51,78.975
2016-04-16 10:00:00,,126.58,89.34,79.45
2016-04-16 11:00:00,,125.19,77.86,80.775
2016-04-16 12:00:00,,126.74,105.75,85.875
2016-04-16 13:00:00,,130.72,86.21,101.575
2016-04-16 14:00:00,,128.84,96.08,115.425
2016-04-16 15:00:00,,128.94,102.0,108.7
2016-04-16 16:00:00,,128.28,71.04,113.925
2016-04-16 17:00:00,,126.45,85.22,95.3
2016-04-16 18:00:00,,128.02,77.24,95.675
2016-04-16 19:00:00,,129.97,67.63,86.375
2016-04-16 20:00:00,,128.65,58.82,84.4
2016-04-16 21:00:00,,129.21,58.25,80.675
2016-04-16 22:00:00,,127.91,57.33,70.2
2016-04-16 23:00:00,,121.95,57.48,61.875
2016-04-17 00:00:00,,120.91,57.9,59.025
2016-04-17 01:00:00,,124.11,57.58,57.65
2016-04-17 02:00:00,,122.2,59.82,57.95
2016-04-17 03:00:00,,122.43,57.81,58.775
2016-04-17 04:00:00,,121.85,57.79,66.875
2016-04-17 05:00:00,,123.14,57.67,73.15
2016-04-17 06:00:00,,122.19,58.07,77.225
2016-04-17 07:00:00,,117.6,56.81,57.95
2016-04-17 08:00:00,,120.13,56.76,59.75
2016-04-17 09:00:00,,119.67,61.62,67.95
2016-04-17 10:00:00,,118.93,64.79,78.525
2016-04-17 11:00:00,,119.26,81.48,82.1
2016-04-17 12:00:00,,119.0,66.25,95.6
2016-04-17 13:00:00,,122.66,80.25,99.4
2016-04-17 14:00:00,,126.64,73.86,102.85
2016-04-17 15:00:00,,124.08,75.76,98.95
2016-04-17 16:00:00,,122.11,86.35,99.425
2016-04-17 17:00:00,,121.93,68.81,96.375
2016-04-17 18:00:00,,123.31,91.86,92.95
2016-04-17 19:00:00,,126.83,63.72,92.325
2016-04-17 20:00:00,,125.29,76.41,94.65
2016-04-17 21:00:00,,126.43,56.14,95.425
2016-04-17 22:00:00,,127.94,56.57,92.575
2016-04-17 23:00:00,,125.49,56.75,94.925
2016-04-18 00:00:00,,124.88,58.23,92.6
2016-04-18 01:00:00,,125.89,58.57,90.85
2016-04-18 02:00:00,,124.34,57.05,83.2
2016-04-18 03:00:00,,124.67,56.86,70.7
2016-04-18 04:00:00,,124.43,57.0,87.775
2016-04-18 05:00:00,,127.25,59.06,88.575
2016-04-18 06:00:00,,130.32,56.68,90.525
2016-04-18 07:00:00,,129.53,58.28,88.7
2016-04-18 08:00:00,,132.13,62.67,100.2
2016-04-18 09:00:00,,135.65,103.53,102.35
2016-04-18 10:00:00,,130.58,93.7,115.3
2016-04-18 11:00:00,,132.1,89.05,120.35
2016-04-18 12:00:00,,140.62,116.74,130.55
2016-04-18 13:00:00,,131.15,87.68,133.8
2016-04-18 14:00:00,,134.76,94.16,129.3
2016-04-18 15:00:00,,135.29,96.83,130.475
2016-04-18 16:00:00,,126.35,102.54,147.3
2016-04-18 17:00:00,,144.91,116.88,110.55
2016-04-18 18:00:00,,139.28,101.1,92.05
2016-04-18 19:00:00,,137.04,121.57,80.8
2016-04-18 20:00:00,,133.38,66.11,84.275
2016-04-18 21:00:00,,137.33,84.25,88.25
2016-04-18 22:00:00,,134.0,57.58,84.375
2016-04-18 23:00:00,,133.17,62.77,86.875
2016-04-19 00:00:00,,132.87,55.86,87.775
2016-04-19 01:00:00,,130.05,58.97,84.15
2016-04-19 02:00:00,,129.49,55.72,73.9
2016-04-19 03:00:00,,129.39,58.59,61.9
2016-04-19 04:00:00,,127.69,55.62,71.725
2016-04-19 05:00:00,,132.03,57.72,79.35
2016-04-19 06:00:00,,132.29,55.19,79.1
2016-04-19 07:00:00,,134.87,57.55,86.525
2016-04-19 08:00:00,,141.32,83.61,79.175
2016-04-19 09:00:00,,147.84,91.94,112.25
2016-04-19 10:00:00,,189.0,87.93,124.15
2016-04-19 11:00:00,,226.5,95.49,126.4
2016-04-19 12:00:00,,242.53,101.94,135.325
2016-04-19 13:00:00,,249.36,111.91,134.1
2016-04-19 14:00:00,,265.4,107.48,133.875
2016-04-19 15:00:00,,263.15,102.81,134.8
2016-04-19 16:00:00,,259.34,99.76,134.425
2016-04-19 17:00:00,,256.56,96.25,116.9
2016-04-19 18:00:00,,253.07,95.69,95.0
2016-04-19 19:00:00,,249.3,89.26,80.25
2016-04-19 20:00:00,,249.46,73.02,88.65
2016-04-19 21:00:00,,248.7,70.61,87.75
2016-04-19 22:00:00,,251.04,56.7,85.425
2016-04-19 23:00:00,,246.42,58.8,83.2
2016-04-20 00:00:00,,243.65,56.23,83.825
2016-04-20 01:00:00,,246.53,58.87,86.65
2016-04-20 02:00:00,,244.59,56.51,68.25
2016-04-20 03:00:00,,242.84,59.02,66.075
2016-04-20 04:00:00,,241.1,56.37,71.1
2016-04-20 05:00:00,,230.63,56.46,75.125
2016-04-20 06:00:00,,229.98,58.08,77.625
2016-04-20 07:00:00,,231.07,58.67,82.95
2016-04-20 08:00:00,,220.05,69.16,101.55
2016-04-20 09:00:00,,221.53,74.82,106.05
2016-04-20 10:00:00,,222.23,73.07,124.4
2016-04-20 11:00:00,,234.85,86.97,120.3
2016-04-20 12:00:00,,233.0,79.37,121.875
2016-04-20 13:00:00,,232.63,80.6,137.475
2016-04-20 14:00:00,,243.13,93.34,131.95
2016-04-20 15:00:00,,247.4,96.57,137.775
2016-04-20 16:00:00,,251.98,97.72,128.775
2016-04-20 17:00:00,,249.26,85.61,111.05
2016-04-20 18:00:00,,240.58,108.59,101.95
2016-04-20 19:00:00,,227.43,75.73,86.875
2016-04-20 20:00:00,,224.37,67.75,88.1
2016-04-20 21:00:00,,215.48,59.81,87.35
2016-04-20 22:00:00,,208.14,58.38,82.95
2016-04-20 23:00:00,,203.04,56.44,86.175
2016-04-21 00:00:00,,190.47,58.93,86.725
2016-04-21 01:00:00,,187.76,56.89,79.075
2016-04-21 02:00:00,,190.04,59.51,74.05
2016-04-21 03:00:00,,189.44,57.0,61.0
2016-04-21 04:00:00,,190.06,56.74,70.15
2016-04-21 05:00:00,,183.88,58.21,85.55
2016-04-21 06:00:00,,188.4,56.41,75.825
2016-04-21 07:00:00,,185.79,57.57,80.35
2016-04-21 08:00:00,,202.33,60.99,99.75
2016-04-21 09:00:00,,204.21,75.46,102.7
2016-04-21 10:00:00,,204.14,75.69,117.2
2016-04-21 11:00:00,,210.96,79.85,120.6
2016-04-21 12:00:00,,212.43,83.78,121.3
2016-04-21 13:00:00,,219.15,92.53,120.05
2016-04-21 14:00:00,,236.38,109.22,125.375
2016-04-21 15:00:00,,247.01,99.14,125.875
2016-04-21 16:00:00,,240.84,93.75,134.85
2016-04-21 17:00:00,,243.07,98.92,100.475
2016-04-21 18:00:00,,240.93,109.61,88.05
2016-04-21 19:00:00,,223.4,85.92,85.3
2016-04-21 20:00:00,,223.44,81.35,84.075
2016-04-21 21:00:00,,223.62,71.49,88.525
2016-04-21 22:00:00,,225.96,69.24,84.775
2016-04-21 23:00:00,,225.0,60.01,88.275
2016-04-22 00:00:00,,224.37,56.26,85.675
2016-04-22 01:00:00,,221.86,80.7,84.3
2016-04-22 02:00:00,,182.04,56.31,72.825
2016-04-22 03:00:00,,169.89,60.07,69.875
2016-04-22 04:00:00,,172.11,57.21,78.575
2016-04-22 05:00:00,,184.76,59.2,83.425
2016-04-22 06:00:00,,169.81,58.3,85.125
2016-04-22 07:00:00,,175.37,71.8,83.5
2016-04-22 08:00:00,,179.95,71.85,109.75
2016-04-22 09:00:00,,185.96,94.07,113.25
2016-04-22 10:00:00,,194.95,93.1,122.225
2016-04-22 11:00:00,,196.98,86.44,129.05
2016-04-22 12:00:00,,198.69,97.57,134.6
2016-04-22 13:00:00,,199.37,101.1,138.7
2016-04-22 14:00:00,,198.67,85.24,131.8
2016-04-22 15:00:00,,194.32,87.25,133.75
2016-04-22 16:00:00,,202.28,96.56,132.3
2016-04-22 17:00:00,,202.91,92.4,109.9
2016-04-22 18:00:00,,185.92,92.18,81.425
2016-04-22 19:00:00,,184.06,68.76,90.875
2016-04-22 20:00:00,,186.48,87.95,86.125
2016-04-22 21:00:00,,187.47,57.56,84.6
2016-04-22 22:00:00,,187.09,61.02,77.125
2016-04-22 23:00:00,,172.16,57.81,64.05
2016-04-23 00:00:00,,177.72,77.57,72.225
2016-04-23 01:00:00,,177.75,58.13,62.025
2016-04-23 02:00:00,,170.06,60.03,62.725
2016-04-23 03:00:00,,179.0,58.48,74.45
2016-04-23 04:00:00,,172.69,59.8,79.275
2016-04-23 05:00:00,,167.78,58.25,77.375
2016-04-23 06:00:00,,163.18,59.62,76.0
2016-04-23 07:00:00,,161.43,57.79,73.5
2016-04-23 08:00:00,,162.11,58.53,74.775
2016-04-23 09:00:00,,160.14,58.55,62.025
2016-04-23 10:00:00,,158.47,61.7,77.5
2016-04-23 11:00:00,,158.4,66.93,78.175
2016-04-23 12:00:00,,160.23,67.84,79.95
2016-04-23 13:00:00,,162.55,91.22,106.3
2016-04-23 14:00:00,,164.42,80.61,115.7
2016-04-23 15:00:00,,165.88,78.99,123.175
2016-04-23 16:00:00,,166.85,84.44,120.125
2016-04-23 17:00:00,,168.17,62.34,85.275
2016-04-23 18:00:00,,168.47,76.05,91.0
2016-04-23 19:00:00,,168.2,62.29,78.975
2016-04-23 20:00:00,,168.91,58.98,86.45
2016-04-23 21:00:00,,168.46,56.78,77.9
2016-04-23 22:00:00,,169.49,56.89,73.9
2016-04-23 23:00:00,,167.71,58.59,54.9
2016-04-24 00:00:00,,167.21,57.47,61.05
2016-04-24 01:00:00,,167.48,57.35,54.425
2016-04-24 02:00:00,,158.38,57.61,64.625
2016-04-24 03:00:00,,166.14,57.7,55.825
2016-04-24 04:00:00,,158.33,57.52,54.875
2016-04-24 05:00:00,,155.34,57.4,67.3
2016-04-24 06:00:00,,154.28,57.51,77.3
2016-04-24 07:00:00,,146.1,56.76,70.475
2016-04-24 08:00:00,,145.96,56.54,72.55
2016-04-24 09:00:00,,156.81,56.45,60.375
2016-04-24 10:00:00,,145.31,58.82,77.075
2016-04-24 11:00:00,,157.48,56.29,77.225
2016-04-24 12:00:00,,155.26,55.97,85.1
2016-04-24 13:00:00,,153.57,58.59,82.575
2016-04-24 14:00:00,,163.98,55.65,85.15
2016-04-24 15:00:00,,162.52,58.4,86.8
2016-04-24 16:00:00,,164.12,56.6,81.5
2016-04-24 17:00:00,,163.64,55.71,86.0
2016-04-24 18:00:00,,163.88,59.24,79.9
2016-04-24 19:00:00,,156.44,56.84,82.15
2016-04-24 20:00:00,,159.28,56.78,81.375
2016-04-24 21:00:00,,159.33,56.97,86.325
2016-04-24 22:00:00,,157.32,59.44,78.325
2016-04-24 23:00:00,,168.07,57.11,83.075
2016-04-25 00:00:00,,165.07,57.61,83.0
2016-04-25 01:00:00,,151.82,57.37,77.15
2016-04-25 02:00:00,,160.44,57.65,69.825
2016-04-25 03:00:00,,158.54,57.52,58.775
2016-04-25 04:00:00,,152.44,57.35,76.6
2016-04-25 05:00:00,,163.66,59.46,72.975
2016-04-25 06:00:00,,153.66,57.95,80.725
2016-04-25 07:00:00,,159.6,57.36,76.3
2016-04-25 08:00:00,,176.93,63.09,101.9
2016-04-25 09:00:00,,177.7,72.99,104.2
2016-04-25 10:00:00,,180.7,71.78,114.775
2016-04-25 11:00:00,,181.43,101.15,121.95
2016-04-25 12:00:00,,181.2,84.1,130.875
2016-04-25 13:00:00,,180.87,105.37,130.85
2016-04-25 14:00:00,,184.39,113.9,144.9
2016-04-25 15:00:00,,195.43,87.02,143.75
2016-04-25 16:00:00,,190.38,88.95,125.775
2016-04-25 17:00:00,,189.34,105.32,107.05
2016-04-25 18:00:00,,177.84,102.11,85.8
2016-04-25 19:00:00,,186.18,84.42,89.1
2016-04-25 20:00:00,,179.05,77.19,84.0
2016-04-25 21:00:00,,170.57,61.23,80.3
2016-04-25 22:00:00,,177.63,70.73,87.975
2016-04-25 23:00:00,,180.36,60.86,85.075
2016-04-26 00:00:00,,169.71,71.12,80.35
2016-04-26 01:00:00,,181.5,59.42,82.675
2016-04-26 02:00:00,,174.5,55.23,71.2
2016-04-26 03:00:00,,169.0,59.98,57.225
2016-04-26 04:00:00,,180.64,56.83,73.45
2016-04-26 05:00:00,,178.85,57.49,72.75
2016-04-26 06:00:00,,173.95,70.66,81.75
2016-04-26 07:00:00,,191.71,63.49,89.35
2016-04-26 08:00:00,,192.13,93.66,119.175
2016-04-26 09:00:00,,189.12,97.27,104.325
2016-04-26 10:00:00,,201.99,92.85,120.125
2016-04-26 11:00:00,,203.28,94.52,123.9
2016-04-26 12:00:00,,204.05,103.9,132.25
2016-04-26 13:00:00,,208.59,111.55,132.75
2016-04-26 14:00:00,,219.83,102.61,133.5
2016-04-26 15:00:00,,216.47,100.0,140.325
2016-04-26 16:00:00,,205.8,108.14,123.825
2016-04-26 17:00:00,,199.54,118.62,109.425
2016-04-26 18:00:00,,204.35,102.35,85.65
2016-04-26 19:00:00,,191.51,100.8,85.85
2016-04-26 20:00:00,,193.35,88.75,81.675
2016-04-26 21:00:00,,193.51,83.22,81.7
2016-04-26 22:00:00,,195.89,69.1,80.475
2016-04-26 23:00:00,,189.84,65.19,83.075
2016-04-27 00:00:00,,188.8,81.37,80.675
2016-04-27 01:00:00,,189.77,55.49,76.975
2016-04-27 02:00:00,,186.81,76.33,67.85
2016-04-27 03:00:00,,185.05,55.84,61.725
2016-04-27 04:00:00,,182.66,59.48,70.9
2016-04-27 05:00:00,,172.94,56.46,79.975
2016-04-27 06:00:00,,167.76,60.41,76.975
2016-04-27 07:00:00,,188.11,58.74,86.625
2016-04-27 08:00:00,,197.95,66.77,100.275
2016-04-27 09:00:00,,189.46,74.43,103.1
2016-04-27 10:00:00,,188.04,75.06,108.75
2016-04-27 11:00:00,,195.98,75.46,120.1
2016-04-27 12:00:00,,197.82,72.32,129.825
2016-04-27 13:00:00,,186.68,76.33,130.075
2016-04-27 14:00:00,,189.24,74.35,147.4
2016-04-27 15:00:00,,195.79,77.66,130.775
2016-04-27 16:00:00,,183.61,76.03,143.025
2016-04-27 17:00:00,,176.92,75.71,106.6
2016-04-27 18:00:00,,170.77,75.51,97.55
2016-04-27 19:00:00,,172.81,71.95,95.6
2016-04-27 20:00:00,,179.28,67.92,80.575
2016-04-27 21:00:00,,178.68,59.56,89.675
2016-04-27 22:00:00,,174.37,56.9,78.375
2016-04-27 23:00:00,,174.84,56.43,86.525
2016-04-28 00:00:00,,173.86,58.83,82.85
2016-04-28 01:00:00,,170.69,56.66,80.825
2016-04-28 02:00:00,,169.86,56.71,68.9
2016-04-28 03:00:00,,169.93,58.42,55.35
2016-04-28 04:00:00,,170.13,56.43,71.575
2016-04-28 05:00:00,,173.03,56.73,74.95
2016-04-28 06:00:00,,170.35,56.29,74.575
2016-04-28 07:00:00,,174.57,55.71,78.725
2016-04-28 08:00:00,,167.8,62.36,106.45
2016-04-28 09:00:00,,181.89,70.74,112.325
2016-04-28 10:00:00,,188.81,72.58,114.625
2016-04-28 11:00:00,,174.71,72.82,124.35
2016-04-28 12:00:00,,179.97,74.46,138.9
2016-04-28 13:00:00,,190.59,73.26,132.275
2016-04-28 14:00:00,,194.13,73.97,130.625
2016-04-28 15:00:00,,188.01,76.0,128.9
2016-04-28 16:00:00,,177.27,74.58,117.65
2016-04-28 17:00:00,,186.35,74.96,101.55
2016-04-28 18:00:00,,179.65,72.74,93.45
2016-04-28 19:00:00,,167.01,70.92,84.075
2016-04-28 20:00:00,,178.16,64.38,78.85
2016-04-28 21:00:00,,178.41,58.73,83.85
2016-04-28 22:00:00,,169.07,56.98,79.925
2016-04-28 23:00:00,,170.96,57.16,81.025
2016-04-29 00:00:00,,168.77,57.12,77.675
2016-04-29 01:00:00,,164.67,57.19,75.15
2016-04-29 02:00:00,,163.05,57.32,69.75
2016-04-29 03:00:00,,162.57,57.46,56.825
2016-04-29 04:00:00,,162.69,57.32,74.0
2016-04-29 05:00:00,,165.7,58.28,75.35
2016-04-29 06:00:00,,165.35,60.73,76.65
2016-04-29 07:00:00,,170.08,60.0,76.5
2016-04-29 08:00:00,,173.49,65.08,101.325
2016-04-29 09:00:00,,174.85,72.29,101.0
2016-04-29 10:00:00,,172.43,72.6,107.775
2016-04-29 11:00:00,,169.23,72.26,123.45
2016-04-29 12:00:00,,172.48,74.11,122.775
2016-04-29 13:00:00,,171.46,74.07,121.75
2016-04-29 14:00:00,,172.81,72.94,125.4
2016-04-29 15:00:00,,166.95,73.7,124.25
2016-04-29 16:00:00,,165.79,73.37,123.875
2016-04-29 17:00:00,,166.43,74.01,109.625
2016-04-29 18:00:00,,164.42,72.4,101.05
2016-04-29 19:00:00,,163.69,70.94,88.275
2016-04-29 20:00:00,,165.02,65.07,81.45
2016-04-29 21:00:00,,163.8,57.71,80.725
2016-04-29 22:00:00,,164.93,56.8,68.225
2016-04-29 23:00:00,,164.3,57.28,57.8
2016-04-30 00:00:00,,161.56,57.51,63.4
2016-04-30 01:00:00,,160.59,57.32,58.5
2016-04-30 02:00:00,,159.75,57.48,58.525
2016-04-30 03:00:00,,158.55,57.53,62.95
2016-04-30 04:00:00,,158.22,57.19,64.0
2016-04-30 05:00:00,,157.51,57.53,75.7
2016-04-30 06:00:00,,160.11,57.76,73.9
2016-04-30 07:00:00,,156.61,56.7,59.55
2016-04-30 08:00:00,,159.7,56.95,60.825
2016-04-30 09:00:00,,161.7,58.02,63.625
2016-04-30 10:00:00,,161.51,59.21,76.6
2016-04-30 11:00:00,,161.74,62.15,78.15
2016-04-30 12:00:00,,161.92,63.62,86.1
2016-04-30 13:00:00,,160.96,63.75,109.0
2016-04-30 14:00:00,,161.11,63.91,113.4
2016-04-30 15:00:00,,162.14,62.71,115.025
2016-04-30 16:00:00,,162.47,57.02,118.675
2016-04-30 17:00:00,,163.45,56.82,84.9
2016-04-30 18:00:00,,160.79,56.76,82.075
2016-04-30 19:00:00,,161.04,56.61,83.075
2016-04-30 20:00:00,,161.09,56.47,81.6
2016-04-30 21:00:00,,163.17,56.43,83.775
2016-04-30 22:00:00,,165.0,56.77,67.975
2016-04-30 23:00:00,,161.96,56.66,62.1
2016-05-01 00:00:00,,159.68,56.9,60.725
2016-05-01 01:00:00,,159.38,56.94,62.525
2016-05-01 02:00:00,,161.52,57.03,60.925
2016-05-01 03:00:00,,159.48,57.06,60.3
2016-05-01 04:00:00,,158.64,56.97,63.9
2016-05-01 05:00:00,,161.94,56.88,79.325
2016-05-01 06:00:00,,157.9,56.86,78.15
2016-05-01 07:00:00,,150.96,56.2,60.125
2016-05-01 08:00:00,,154.69,55.96,64.725
2016-05-01 09:00:00,,152.05,55.85,65.15
2016-05-01 10:00:00,,151.68,55.8,76.25
2016-05-01 11:00:00,,152.8,55.82,78.45
2016-05-01 12:00:00,,151.19,55.56,76.85
2016-05-01 13:00:00,,152.04,55.8,78.325
2016-05-01 14:00:00,,157.52,55.45,83.6
2016-05-01 15:00:00,,160.43,55.75,79.65
2016-05-01 16:00:00,,159.0,55.61,85.8
2016-05-01 17:00:00,,157.67,55.51,83.325
2016-05-01 18:00:00,,156.83,55.85,82.1
2016-05-01 19:00:00,,157.85,56.27,85.8
2016-05-01 20:00:00,,160.54,56.15,83.65
2016-05-01 21:00:00,,161.83,56.39,82.3
2016-05-01 22:00:00,,160.84,56.34,88.45
2016-05-01 23:00:00,,158.48,56.62,83.325
2016-05-02 00:00:00,,157.13,56.83,82.225
2016-05-02 01:00:00,,157.18,56.39,81.475
2016-05-02 02:00:00,,156.06,56.49,68.65
2016-05-02 03:00:00,,156.55,56.39,63.975
2016-05-02 04:00:00,,157.49,56.25,72.825
2016-05-02 05:00:00,,161.37,56.16,78.25
2016-05-02 06:00:00,,165.7,56.26,83.5
2016-05-02 07:00:00,,171.89,55.53,82.9
2016-05-02 08:00:00,,174.34,63.77,102.5
2016-05-02 09:00:00,,176.16,70.7,109.775
2016-05-02 10:00:00,,177.08,71.79,118.625
2016-05-02 11:00:00,,189.94,70.89,130.85
2016-05-02 12:00:00,,192.29,72.55,134.0
2016-05-02 13:00:00,,193.97,70.18,130.525
2016-05-02 14:00:00,,197.3,71.14,144.95
2016-05-02 15:00:00,,194.51,73.29,135.1
2016-05-02 16:00:00,,204.62,71.2,134.625
2016-05-02 17:00:00,,202.46,70.29,114.725
2016-05-02 18:00:00,,197.89,74.55,94.275
2016-05-02 19:00:00,,193.71,77.63,84.0
2016-05-02 20:00:00,,185.23,69.84,84.425
2016-05-02 21:00:00,,181.74,59.79,83.65
2016-05-02 22:00:00,,175.83,58.38,85.15
2016-05-02 23:00:00,,167.19,57.4,85.35
2016-05-03 00:00:00,,180.78,57.24,81.725
2016-05-03 01:00:00,,170.96,56.78,82.375
2016-05-03 02:00:00,,169.78,57.08,69.5
2016-05-03 03:00:00,,179.52,56.89,58.475
2016-05-03 04:00:00,,168.02,56.62,75.625
2016-05-03 05:00:00,,177.6,56.63,79.3
2016-05-03 06:00:00,,184.39,60.75,77.625
2016-05-03 07:00:00,,191.93,55.69,83.675
2016-05-03 08:00:00,,196.18,63.85,99.45
2016-05-03 09:00:00,,200.51,76.29,111.975
2016-05-03 10:00:00,,199.4,73.48,121.1
2016-05-03 11:00:00,,197.48,79.44,126.825
2016-05-03 12:00:00,,195.16,73.91,132.1
2016-05-03 13:00:00,,210.62,103.43,139.575
2016-05-03 14:00:00,,211.98,76.62,150.25
2016-05-03 15:00:00,,209.31,96.99,149.75
2016-05-03 16:00:00,,207.45,99.01,142.625
2016-05-03 17:00:00,,202.11,76.92,129.675
2016-05-03 18:00:00,,201.57,77.95,95.15
2016-05-03 19:00:00,,201.2,92.14,82.75
2016-05-03 20:00:00,,194.02,69.97,86.675
2016-05-03 21:00:00,,184.33,59.14,85.0
2016-05-03 22:00:00,,186.77,57.93,84.1
2016-05-03 23:00:00,,182.8,57.13,86.75
2016-05-04 00:00:00,,178.33,56.43,81.1
2016-05-04 01:00:00,,168.71,57.45,82.325
2016-05-04 02:00:00,,163.49,58.0,71.675
2016-05-04 03:00:00,,175.42,57.07,63.7
2016-05-04 04:00:00,,165.83,56.32,75.15
2016-05-04 05:00:00,,167.13,56.4,80.375
2016-05-04 06:00:00,,168.55,56.98,80.275
2016-05-04 07:00:00,,180.81,59.3,85.05
2016-05-04 08:00:00,,185.27,63.75,103.675
2016-05-04 09:00:00,,184.72,73.23,116.15
2016-05-04 10:00:00,,191.87,72.16,120.775
2016-05-04 11:00:00,,182.19,74.65,127.425
2016-05-04 12:00:00,,194.78,73.63,132.7
2016-05-04 13:00:00,,184.95,72.49,139.55
2016-05-04 14:00:00,,191.58,74.82,140.25
2016-05-04 15:00:00,,189.65,71.51,140.6
2016-05-04 16:00:00,,184.84,74.54,148.8
2016-05-04 17:00:00,,172.15,74.93,120.175
2016-05-04 18:00:00,,177.95,75.81,97.575
2016-05-04 19:00:00,,165.58,72.48,87.0
2016-05-04 20:00:00,,169.63,66.7,87.2
2016-05-04 21:00:00,,180.81,58.37,85.775
2016-05-04 22:00:00,,168.75,56.77,81.625
2016-05-04 23:00:00,,169.61,55.99,87.1
2016-05-05 00:00:00,,176.86,55.99,82.45
2016-05-05 01:00:00,,174.85,56.68,84.375
2016-05-05 02:00:00,,170.52,56.47,75.5
2016-05-05 03:00:00,,171.77,56.72,68.25
2016-05-05 04:00:00,,173.42,56.69,76.15
2016-05-05 05:00:00,,172.6,56.84,81.925
2016-05-05 06:00:00,,173.64,56.67,80.725
2016-05-05 07:00:00,,175.96,63.75,80.775
2016-05-05 08:00:00,,187.59,78.62,100.325
2016-05-05 09:00:00,,184.8,77.49,104.85
2016-05-05 10:00:00,,179.68,82.88,121.75
2016-05-05 11:00:00,,178.83,74.44,119.725
2016-05-05 12:00:00,,180.8,72.2,122.2
2016-05-05 13:00:00,,180.94,73.4,127.5
2016-05-05 14:00:00,,177.14,70.1,126.175
2016-05-05 15:00:00,,172.65,71.2,129.35
2016-05-05 16:00:00,,169.49,71.28,130.725
2016-05-05 17:00:00,,165.5,70.89,102.775
2016-05-05 18:00:00,,163.27,70.75,88.625
2016-05-05 19:00:00,,163.11,71.01,86.25
2016-05-05 20:00:00,,163.72,61.32,87.425
2016-05-05 21:00:00,,166.84,56.42,83.7
2016-05-05 22:00:00,,166.9,56.2,85.2
2016-05-05 23:00:00,,163.94,55.77,87.15
2016-05-06 00:00:00,,164.44,56.69,83.525
2016-05-06 01:00:00,,167.22,56.63,79.125
2016-05-06 02:00:00,,168.06,56.89,71.25
2016-05-06 03:00:00,,168.55,63.76,60.475
2016-05-06 04:00:00,,169.17,61.5,77.4
2016-05-06 05:00:00,,167.46,62.09,78.95
2016-05-06 06:00:00,,166.51,69.27,87.875
2016-05-06 07:00:00,,171.03,63.44,80.875
2016-05-06 08:00:00,,175.36,67.08,101.225
2016-05-06 09:00:00,,177.24,69.85,98.725
2016-05-06 10:00:00,,177.91,71.34,122.95
2016-05-06 11:00:00,,177.05,72.19,124.125
2016-05-06 12:00:00,,179.05,72.28,127.825
2016-05-06 13:00:00,,177.27,74.53,127.5
2016-05-06 14:00:00,,171.12,76.77,129.825
2016-05-06 15:00:00,,161.33,72.33,135.475
2016-05-06 16:00:00,,169.28,71.9,139.025
2016-05-06 17:00:00,,162.84,70.82,117.325
2016-05-06 18:00:00,,162.0,68.88,102.225
2016-05-06 19:00:00,,161.17,70.57,81.65
2016-05-06 20:00:00,,163.54,69.69,79.625
2016-05-06 21:00:00,,163.51,63.45,81.525
2016-05-06 22:00:00,,162.78,62.78,75.45
2016-05-06 23:00:00,,161.06,63.37,65.175
2016-05-07 00:00:00,,162.34,64.24,61.625
2016-05-07 01:00:00,,160.75,63.75,65.55
