timestamp,Rat_public_Yessenia,Rat_public_Roma,Rat_public_Nelson,Rat_public_Corinne
2016-06-30 04:00:00,153.34,38.24,37.7,32.7
2016-06-30 05:00:00,152.95,36.91,37.37,34.5
2016-06-30 06:00:00,168.45,48.41,36.83,33.05
2016-06-30 07:00:00,186.26,53.52,36.98,34.17
2016-06-30 08:00:00,188.13,43.78,39.64,34.91
2016-06-30 09:00:00,193.87,45.28,40.64,33.29
2016-06-30 10:00:00,205.87,51.06,41.86,38.68
2016-06-30 11:00:00,206.94,65.99,42.85,37.02
2016-06-30 12:00:00,210.94,66.69,45.84,35.49
2016-06-30 13:00:00,202.44,67.87,50.64,36.49
2016-06-30 14:00:00,191.02,69.53,56.21,37.81
2016-06-30 15:00:00,191.75,73.41,57.78,40.77
2016-06-30 16:00:00,191.4,71.1,55.36,39.9
2016-06-30 17:00:00,187.49,70.31,53.69,41.38
2016-06-30 18:00:00,188.83,70.65,56.33,40.93
2016-06-30 19:00:00,188.59,71.24,54.1,40.86
2016-06-30 20:00:00,190.9,71.92,51.39,41.24
2016-06-30 21:00:00,190.13,56.89,42.77,40.92
2016-06-30 22:00:00,131.49,24.18,36.22,39.76
2016-06-30 23:00:00,130.67,37.51,37.9,37.7
2016-07-01 00:00:00,134.11,48.06,37.27,38.87
2016-07-01 01:00:00,134.08,48.9,37.23,39.49
2016-07-01 02:00:00,132.69,47.84,36.26,39.64
2016-07-01 03:00:00,132.44,48.76,36.7,39.4
2016-07-01 04:00:00,136.03,47.86,36.47,37.08
2016-07-01 05:00:00,137.29,48.54,35.8,36.97
2016-07-01 06:00:00,159.65,55.92,35.9,39.32
2016-07-01 07:00:00,202.04,58.56,40.35,40.59
2016-07-01 08:00:00,204.69,56.53,42.85,44.08
2016-07-01 09:00:00,201.47,65.29,45.67,42.2
2016-07-01 10:00:00,198.09,73.1,49.67,42.62
2016-07-01 11:00:00,190.95,71.81,52.26,44.16
2016-07-01 12:00:00,189.77,73.46,53.69,44.12
2016-07-01 13:00:00,212.82,70.84,58.53,44.93
2016-07-01 14:00:00,222.58,72.0,59.33,45.27
2016-07-01 15:00:00,221.24,73.03,62.74,45.71
2016-07-01 16:00:00,223.04,73.36,60.21,46.34
2016-07-01 17:00:00,215.42,67.04,57.16,44.73
2016-07-01 18:00:00,194.87,57.65,50.12,45.24
2016-07-01 19:00:00,194.76,56.36,48.72,46.26
2016-07-01 20:00:00,196.73,58.55,45.72,44.69
2016-07-01 21:00:00,194.13,59.53,44.28,42.45
2016-07-01 22:00:00,125.58,54.9,42.66,42.6
2016-07-01 23:00:00,125.71,50.3,42.24,42.23
2016-07-02 00:00:00,130.2,49.83,41.1,38.63
2016-07-02 01:00:00,130.31,49.11,41.27,38.52
2016-07-02 02:00:00,131.6,49.12,38.92,34.4
2016-07-02 03:00:00,136.22,50.6,38.61,35.08
2016-07-02 04:00:00,135.81,42.57,38.34,35.15
2016-07-02 05:00:00,136.59,41.11,38.53,34.45
2016-07-02 06:00:00,155.03,52.43,37.78,35.61
2016-07-02 07:00:00,187.41,53.85,39.49,36.3
2016-07-02 08:00:00,186.18,52.69,42.1,35.41
2016-07-02 09:00:00,180.65,56.92,48.27,34.36
2016-07-02 10:00:00,185.95,68.26,48.05,34.74
2016-07-02 11:00:00,199.52,70.73,48.77,34.82
2016-07-02 12:00:00,207.9,70.19,48.68,34.94
2016-07-02 13:00:00,209.74,68.86,50.08,35.31
2016-07-02 14:00:00,206.79,65.74,50.83,35.88
2016-07-02 15:00:00,202.63,69.07,50.39,36.09
2016-07-02 16:00:00,199.41,69.99,48.37,37.43
2016-07-02 17:00:00,197.44,65.9,50.62,40.54
2016-07-02 18:00:00,199.44,54.76,41.34,38.44
2016-07-02 19:00:00,202.17,55.85,40.45,38.35
2016-07-02 20:00:00,197.54,44.61,40.04,37.81
2016-07-02 21:00:00,187.94,43.86,38.92,37.21
2016-07-02 22:00:00,128.84,35.37,39.25,37.27
2016-07-02 23:00:00,129.29,46.94,38.9,36.68
2016-07-03 00:00:00,133.02,47.2,37.55,37.32
2016-07-03 01:00:00,136.81,46.29,38.94,36.38
2016-07-03 02:00:00,136.11,47.58,38.27,36.73
2016-07-03 03:00:00,135.12,46.76,37.12,35.47
2016-07-03 04:00:00,137.08,46.85,37.26,36.83
2016-07-03 05:00:00,135.59,44.36,36.27,36.86
2016-07-03 06:00:00,153.72,54.4,34.55,37.6
2016-07-03 07:00:00,171.1,51.94,35.7,36.15
2016-07-03 08:00:00,173.12,40.03,37.62,36.88
2016-07-03 09:00:00,188.95,36.32,36.08,36.81
2016-07-03 10:00:00,184.72,37.54,35.92,35.08
2016-07-03 11:00:00,182.42,38.75,37.06,33.01
2016-07-03 12:00:00,185.47,45.58,38.59,33.09
2016-07-03 13:00:00,189.93,44.64,36.81,32.59
2016-07-03 14:00:00,192.97,59.7,39.71,32.78
2016-07-03 15:00:00,190.72,58.33,37.23,32.43
2016-07-03 16:00:00,189.28,52.6,36.95,33.13
2016-07-03 17:00:00,195.62,44.19,37.85,32.14
2016-07-03 18:00:00,197.9,46.19,36.29,32.7
2016-07-03 19:00:00,177.75,44.81,37.39,33.78
2016-07-03 20:00:00,175.82,44.08,36.25,33.31
2016-07-03 21:00:00,176.87,44.76,36.08,32.74
2016-07-03 22:00:00,136.94,47.82,37.56,31.72
2016-07-03 23:00:00,137.02,47.67,36.79,32.57
2016-07-04 00:00:00,137.31,47.26,35.9,33.72
2016-07-04 01:00:00,139.14,47.38,37.32,33.02
2016-07-04 02:00:00,138.39,41.46,37.13,31.43
2016-07-04 03:00:00,139.24,40.6,36.8,31.74
2016-07-04 04:00:00,138.44,40.98,36.87,31.62
2016-07-04 05:00:00,138.33,40.8,36.26,32.39
2016-07-04 06:00:00,161.1,56.01,37.77,33.42
2016-07-04 07:00:00,199.44,70.95,35.89,32.23
2016-07-04 08:00:00,201.35,52.3,36.33,32.05
2016-07-04 09:00:00,204.63,47.65,34.8,32.31
2016-07-04 10:00:00,205.21,47.53,35.38,32.01
2016-07-04 11:00:00,205.41,48.22,37.24,31.98
2016-07-04 12:00:00,208.82,49.39,37.21,32.48
2016-07-04 13:00:00,206.88,50.83,36.86,30.97
2016-07-04 14:00:00,206.51,48.93,37.05,31.99
2016-07-04 15:00:00,202.56,47.68,35.99,35.0
2016-07-04 16:00:00,203.15,48.49,37.54,34.14
2016-07-04 17:00:00,205.28,47.96,35.77,33.26
2016-07-04 18:00:00,202.7,50.07,38.55,32.53
2016-07-04 19:00:00,205.48,47.15,36.67,33.67
2016-07-04 20:00:00,205.14,48.62,37.05,35.46
2016-07-04 21:00:00,202.44,48.33,37.28,35.72
2016-07-04 22:00:00,132.4,43.65,37.15,35.74
2016-07-04 23:00:00,130.97,42.45,36.91,35.56
2016-07-05 00:00:00,130.51,42.73,36.87,34.44
2016-07-05 01:00:00,131.63,41.75,38.53,34.75
2016-07-05 02:00:00,129.98,41.36,36.75,33.61
2016-07-05 03:00:00,129.72,41.63,37.26,34.04
2016-07-05 04:00:00,129.82,41.55,37.64,34.14
2016-07-05 05:00:00,129.51,41.59,37.13,38.73
2016-07-05 06:00:00,158.75,58.79,36.51,38.68
2016-07-05 07:00:00,204.36,58.23,39.53,37.96
2016-07-05 08:00:00,206.24,54.19,45.12,40.64
2016-07-05 09:00:00,206.07,67.05,52.93,42.86
2016-07-05 10:00:00,209.22,73.63,59.9,41.63
2016-07-05 11:00:00,211.43,71.85,59.06,44.45
2016-07-05 12:00:00,220.45,71.32,55.74,44.25
2016-07-05 13:00:00,224.69,74.41,57.87,46.68
2016-07-05 14:00:00,223.99,75.36,58.67,47.97
2016-07-05 15:00:00,220.67,73.56,58.21,47.95
2016-07-05 16:00:00,219.94,76.72,62.96,48.21
2016-07-05 17:00:00,222.31,74.92,61.82,48.26
2016-07-05 18:00:00,215.35,75.86,60.43,49.27
2016-07-05 19:00:00,213.78,75.63,59.97,49.48
2016-07-05 20:00:00,206.8,72.15,59.02,48.24
2016-07-05 21:00:00,201.1,62.75,52.49,48.09
2016-07-05 22:00:00,130.59,52.13,46.24,46.75
2016-07-05 23:00:00,129.5,50.47,47.96,46.39
2016-07-06 00:00:00,131.16,50.76,48.38,46.1
2016-07-06 01:00:00,135.06,50.28,44.48,45.62
2016-07-06 02:00:00,134.99,50.57,44.33,44.87
2016-07-06 03:00:00,135.01,50.01,44.56,44.08
2016-07-06 04:00:00,136.29,50.65,43.69,44.27
2016-07-06 05:00:00,134.26,49.71,42.99,44.8
2016-07-06 06:00:00,159.05,56.06,43.16,43.34
2016-07-06 07:00:00,198.02,52.37,42.72,44.77
2016-07-06 08:00:00,204.07,57.28,50.71,45.22
2016-07-06 09:00:00,210.25,73.84,57.23,45.64
2016-07-06 10:00:00,214.41,75.44,59.78,45.98
2016-07-06 11:00:00,214.09,76.71,62.55,47.11
2016-07-06 12:00:00,216.93,75.14,62.01,48.34
2016-07-06 13:00:00,220.36,74.21,62.91,47.64
2016-07-06 14:00:00,192.61,75.15,64.4,48.38
2016-07-06 15:00:00,87.21,75.61,68.44,48.84
2016-07-06 16:00:00,83.55,77.86,65.52,48.28
2016-07-06 17:00:00,83.66,75.86,64.64,48.32
2016-07-06 18:00:00,80.64,75.47,64.4,49.36
2016-07-06 19:00:00,159.8,75.49,63.66,49.61
2016-07-06 20:00:00,188.61,73.23,61.36,48.49
2016-07-06 21:00:00,185.14,60.44,57.94,48.51
2016-07-06 22:00:00,131.4,50.13,52.14,48.0
2016-07-06 23:00:00,137.11,50.95,52.43,47.47
2016-07-07 00:00:00,151.18,51.6,50.97,47.24
2016-07-07 01:00:00,155.09,57.02,50.22,44.31
2016-07-07 02:00:00,164.36,51.32,48.76,45.33
2016-07-07 03:00:00,166.71,51.05,47.58,44.59
2016-07-07 04:00:00,168.39,51.22,47.12,45.07
2016-07-07 05:00:00,163.62,50.89,45.73,46.8
2016-07-07 06:00:00,179.77,64.96,45.82,46.57
2016-07-07 07:00:00,212.82,53.81,47.49,46.54
2016-07-07 08:00:00,216.82,45.65,48.38,47.5
2016-07-07 09:00:00,214.86,41.65,53.28,48.0
2016-07-07 10:00:00,216.09,45.68,54.02,47.31
2016-07-07 11:00:00,216.24,73.32,55.66,47.84
2016-07-07 12:00:00,212.19,85.55,57.96,47.35
2016-07-07 13:00:00,215.86,88.69,62.35,47.96
2016-07-07 14:00:00,212.12,88.77,66.55,50.0
2016-07-07 15:00:00,167.53,87.47,66.42,49.2
2016-07-07 16:00:00,88.5,88.1,65.13,48.25
2016-07-07 17:00:00,85.28,85.33,65.5,48.88
2016-07-07 18:00:00,84.41,86.9,64.43,49.74
2016-07-07 19:00:00,96.96,90.52,63.56,48.66
2016-07-07 20:00:00,189.42,86.83,63.01,47.99
2016-07-07 21:00:00,180.73,71.9,57.65,48.4
2016-07-07 22:00:00,129.9,59.79,52.21,47.04
2016-07-07 23:00:00,131.74,59.82,51.23,46.96
2016-07-08 00:00:00,134.41,59.5,50.06,44.4
2016-07-08 01:00:00,143.57,59.37,48.15,44.23
2016-07-08 02:00:00,148.71,59.2,47.31,43.45
2016-07-08 03:00:00,152.07,57.97,46.91,42.18
2016-07-08 04:00:00,151.75,57.79,45.18,44.13
2016-07-08 05:00:00,153.31,57.29,43.85,44.8
2016-07-08 06:00:00,170.64,78.13,43.58,44.13
2016-07-08 07:00:00,209.52,103.07,48.06,45.64
2016-07-08 08:00:00,219.26,110.47,54.47,46.9
2016-07-08 09:00:00,217.97,106.82,59.27,47.01
2016-07-08 10:00:00,214.34,96.46,63.25,47.1
2016-07-08 11:00:00,208.54,91.22,63.93,48.66
2016-07-08 12:00:00,167.88,89.41,65.01,48.93
2016-07-08 13:00:00,92.42,88.56,66.24,49.01
2016-07-08 14:00:00,146.67,88.57,66.5,48.69
2016-07-08 15:00:00,193.58,90.43,63.63,47.44
2016-07-08 16:00:00,188.26,88.7,63.23,47.79
2016-07-08 17:00:00,193.02,82.74,61.71,48.47
2016-07-08 18:00:00,138.66,77.48,58.64,48.74
2016-07-08 19:00:00,188.87,88.28,57.94,48.55
2016-07-08 20:00:00,195.72,101.5,54.58,47.99
2016-07-08 21:00:00,191.52,102.89,54.74,49.78
2016-07-08 22:00:00,136.71,60.51,54.2,49.88
2016-07-08 23:00:00,137.61,59.27,52.31,48.17
2016-07-09 00:00:00,133.8,58.28,53.0,47.61
2016-07-09 01:00:00,136.74,59.02,48.97,45.94
2016-07-09 02:00:00,151.52,58.16,50.32,44.06
2016-07-09 03:00:00,156.62,59.33,47.48,44.05
2016-07-09 04:00:00,146.62,57.79,47.39,43.79
2016-07-09 05:00:00,152.96,58.02,44.37,44.74
2016-07-09 06:00:00,173.13,86.04,44.15,45.63
2016-07-09 07:00:00,201.9,112.59,43.87,45.88
2016-07-09 08:00:00,216.3,120.18,49.95,46.52
2016-07-09 09:00:00,221.65,111.63,53.63,47.65
2016-07-09 10:00:00,222.01,100.91,59.06,49.6
2016-07-09 11:00:00,218.8,93.77,62.44,49.55
2016-07-09 12:00:00,215.87,92.69,63.63,49.33
2016-07-09 13:00:00,143.19,90.35,63.42,49.14
2016-07-09 14:00:00,90.43,88.23,63.39,49.08
2016-07-09 15:00:00,91.81,90.05,64.57,49.0
2016-07-09 16:00:00,87.56,94.17,65.01,48.72
2016-07-09 17:00:00,79.45,84.65,64.14,48.77
2016-07-09 18:00:00,77.37,78.71,57.51,50.79
2016-07-09 19:00:00,76.16,98.8,55.61,50.15
2016-07-09 20:00:00,75.36,101.25,54.62,49.2
2016-07-09 21:00:00,73.3,98.66,52.71,48.16
2016-07-09 22:00:00,42.97,57.5,51.56,47.38
2016-07-09 23:00:00,43.53,58.57,50.25,45.66
2016-07-10 00:00:00,44.02,55.41,48.09,44.58
2016-07-10 01:00:00,43.8,55.48,47.38,43.51
2016-07-10 02:00:00,43.76,54.27,43.29,43.16
2016-07-10 03:00:00,43.78,55.46,44.89,42.28
2016-07-10 04:00:00,43.86,54.67,42.33,42.35
2016-07-10 05:00:00,43.84,53.77,41.55,43.29
2016-07-10 06:00:00,53.37,81.43,40.43,42.03
2016-07-10 07:00:00,64.03,108.18,42.82,42.87
2016-07-10 08:00:00,66.94,111.1,43.18,43.11
2016-07-10 09:00:00,79.14,110.49,44.04,43.67
2016-07-10 10:00:00,78.63,107.42,45.47,44.9
2016-07-10 11:00:00,78.93,97.24,50.35,45.44
2016-07-10 12:00:00,78.56,105.22,50.11,45.67
2016-07-10 13:00:00,77.96,102.07,55.96,45.88
2016-07-10 14:00:00,134.78,90.36,58.45,46.24
2016-07-10 15:00:00,160.4,90.55,57.3,47.79
2016-07-10 16:00:00,127.43,95.43,58.32,47.93
2016-07-10 17:00:00,132.94,105.05,54.96,47.49
2016-07-10 18:00:00,128.55,100.68,50.91,48.65
2016-07-10 19:00:00,112.97,98.9,50.73,48.02
2016-07-10 20:00:00,112.95,100.33,47.73,47.08
2016-07-10 21:00:00,115.62,101.88,48.09,46.81
2016-07-10 22:00:00,105.55,58.41,43.94,46.34
2016-07-10 23:00:00,105.3,55.31,41.88,44.36
2016-07-11 00:00:00,105.06,54.91,43.07,44.03
2016-07-11 01:00:00,103.89,54.23,40.92,42.27
2016-07-11 02:00:00,104.31,53.59,41.2,41.26
2016-07-11 03:00:00,104.65,55.23,41.02,40.87
2016-07-11 04:00:00,101.57,53.87,39.46,40.7
2016-07-11 05:00:00,101.53,54.47,39.18,41.16
2016-07-11 06:00:00,116.35,83.44,39.34,42.94
2016-07-11 07:00:00,145.88,113.06,43.52,42.82
2016-07-11 08:00:00,143.69,115.2,44.7,42.07
2016-07-11 09:00:00,142.91,120.67,49.3,43.88
2016-07-11 10:00:00,145.44,111.1,53.42,44.21
2016-07-11 11:00:00,146.88,100.22,54.7,44.36
2016-07-11 12:00:00,149.48,96.58,55.9,45.13
2016-07-11 13:00:00,151.84,97.75,57.32,44.63
2016-07-11 14:00:00,150.83,97.71,55.04,45.26
2016-07-11 15:00:00,148.87,101.65,59.58,45.87
2016-07-11 16:00:00,148.09,101.71,59.32,46.59
2016-07-11 17:00:00,148.37,103.83,61.61,47.3
2016-07-11 18:00:00,144.04,99.33,59.17,48.6
2016-07-11 19:00:00,136.26,96.45,60.77,47.51
2016-07-11 20:00:00,136.43,102.03,55.1,47.27
2016-07-11 21:00:00,131.24,107.0,49.15,46.35
2016-07-11 22:00:00,105.9,57.09,45.44,45.85
2016-07-11 23:00:00,109.72,57.11,43.29,43.7
2016-07-12 00:00:00,114.75,56.39,44.11,41.05
2016-07-12 01:00:00,109.53,54.95,44.12,38.72
2016-07-12 02:00:00,109.99,53.79,40.73,39.75
2016-07-12 03:00:00,110.93,55.57,39.8,40.25
2016-07-12 04:00:00,112.72,55.03,40.98,41.6
2016-07-12 05:00:00,115.56,54.66,39.42,41.16
2016-07-12 06:00:00,131.3,84.01,37.8,40.42
2016-07-12 07:00:00,158.51,114.97,40.48,40.9
2016-07-12 08:00:00,155.43,121.35,45.73,43.74
2016-07-12 09:00:00,152.51,125.73,50.19,44.25
2016-07-12 10:00:00,150.36,114.1,55.69,46.49
2016-07-12 11:00:00,151.1,102.64,59.83,47.28
2016-07-12 12:00:00,151.71,101.99,60.29,46.21
2016-07-12 13:00:00,149.68,91.21,58.55,46.83
2016-07-12 14:00:00,147.65,87.71,59.47,45.87
2016-07-12 15:00:00,146.21,94.94,60.63,46.37
2016-07-12 16:00:00,146.37,96.53,62.87,45.86
2016-07-12 17:00:00,148.08,98.64,62.79,46.25
2016-07-12 18:00:00,143.18,98.7,62.08,47.54
2016-07-12 19:00:00,140.7,99.29,59.66,46.96
2016-07-12 20:00:00,140.48,100.45,59.19,46.78
2016-07-12 21:00:00,136.63,104.72,52.75,46.23
2016-07-12 22:00:00,107.43,59.57,47.26,44.76
2016-07-12 23:00:00,110.51,57.58,45.05,42.64
2016-07-13 00:00:00,114.91,56.25,45.7,42.57
2016-07-13 01:00:00,122.19,57.25,43.91,40.95
2016-07-13 02:00:00,120.93,56.97,43.08,41.78
2016-07-13 03:00:00,117.27,58.67,42.06,43.78
2016-07-13 04:00:00,118.56,56.81,41.86,42.81
2016-07-13 05:00:00,117.64,57.18,42.39,46.09
2016-07-13 06:00:00,132.28,87.44,41.47,46.67
2016-07-13 07:00:00,157.18,119.47,45.21,46.99
2016-07-13 08:00:00,147.89,131.97,44.9,47.47
2016-07-13 09:00:00,148.97,134.15,50.88,46.8
2016-07-13 10:00:00,128.78,122.53,57.15,47.12
2016-07-13 11:00:00,105.13,106.84,61.3,47.39
2016-07-13 12:00:00,141.02,96.23,61.72,47.2
2016-07-13 13:00:00,143.72,106.44,63.68,48.67
2016-07-13 14:00:00,104.56,104.71,62.78,47.49
2016-07-13 15:00:00,96.32,97.11,61.81,46.57
2016-07-13 16:00:00,143.31,93.65,65.42,48.94
2016-07-13 17:00:00,141.96,92.86,67.76,47.92
2016-07-13 18:00:00,137.67,103.82,65.81,48.61
2016-07-13 19:00:00,135.38,104.74,63.61,48.75
2016-07-13 20:00:00,135.15,103.05,60.6,48.29
2016-07-13 21:00:00,132.26,101.62,56.91,49.33
2016-07-13 22:00:00,105.97,61.61,52.14,47.08
2016-07-13 23:00:00,112.89,60.7,52.47,46.41
2016-07-14 00:00:00,129.04,60.17,51.28,45.07
2016-07-14 01:00:00,131.05,60.87,49.57,45.15
2016-07-14 02:00:00,132.49,60.24,49.58,44.83
2016-07-14 03:00:00,135.76,60.58,47.72,44.48
2016-07-14 04:00:00,137.51,58.9,44.13,44.91
2016-07-14 05:00:00,138.55,56.86,44.83,45.92
2016-07-14 06:00:00,144.19,86.77,44.29,47.15
2016-07-14 07:00:00,151.67,117.36,45.38,46.2
2016-07-14 08:00:00,147.83,121.79,48.22,47.4
2016-07-14 09:00:00,143.64,115.64,53.3,47.51
2016-07-14 10:00:00,147.17,108.41,59.63,48.98
2016-07-14 11:00:00,148.47,99.21,57.37,50.47
2016-07-14 12:00:00,147.81,104.9,63.39,50.11
2016-07-14 13:00:00,153.63,92.64,66.91,51.12
2016-07-14 14:00:00,154.15,91.84,71.5,50.01
2016-07-14 15:00:00,148.94,99.26,69.62,50.72
2016-07-14 16:00:00,148.61,94.55,69.23,51.97
2016-07-14 17:00:00,147.68,93.61,71.08,50.65
2016-07-14 18:00:00,142.07,91.01,70.53,51.12
2016-07-14 19:00:00,137.8,94.38,67.81,50.41
2016-07-14 20:00:00,134.93,90.66,65.59,49.72
2016-07-14 21:00:00,129.23,83.09,62.04,49.58
2016-07-14 22:00:00,108.04,61.86,58.78,49.48
2016-07-14 23:00:00,107.75,60.01,55.23,48.91
2016-07-15 00:00:00,110.3,57.58,53.81,47.93
2016-07-15 01:00:00,112.76,57.37,51.86,46.51
2016-07-15 02:00:00,114.75,53.8,50.85,45.72
2016-07-15 03:00:00,118.46,49.97,50.14,43.6
2016-07-15 04:00:00,123.08,49.18,51.23,44.07
2016-07-15 05:00:00,124.65,49.07,48.27,45.51
2016-07-15 06:00:00,134.04,86.42,46.19,46.76
2016-07-15 07:00:00,154.7,120.24,49.18,45.74
2016-07-15 08:00:00,147.64,120.83,53.43,48.48
2016-07-15 09:00:00,145.65,111.05,61.58,47.77
2016-07-15 10:00:00,146.16,100.85,59.97,46.4
2016-07-15 11:00:00,145.99,98.9,61.19,46.4
2016-07-15 12:00:00,145.95,99.76,61.64,47.25
2016-07-15 13:00:00,148.32,95.95,64.11,47.92
2016-07-15 14:00:00,146.26,84.95,65.89,47.41
2016-07-15 15:00:00,145.25,88.86,66.48,47.5
2016-07-15 16:00:00,144.35,86.88,65.06,47.84
2016-07-15 17:00:00,141.98,95.51,63.33,47.03
2016-07-15 18:00:00,139.67,100.62,57.9,48.38
2016-07-15 19:00:00,137.23,98.68,56.01,48.02
2016-07-15 20:00:00,137.76,101.95,54.57,47.63
2016-07-15 21:00:00,136.49,102.56,54.51,47.12
2016-07-15 22:00:00,109.91,59.61,53.2,47.54
2016-07-15 23:00:00,112.81,58.45,51.65,45.41
2016-07-16 00:00:00,115.9,56.94,51.32,44.53
2016-07-16 01:00:00,120.24,57.87,48.25,43.76
2016-07-16 02:00:00,124.03,57.62,47.78,42.43
2016-07-16 03:00:00,124.34,56.84,47.38,42.78
2016-07-16 04:00:00,126.85,56.99,44.42,44.09
2016-07-16 05:00:00,130.95,55.98,43.67,45.2
2016-07-16 06:00:00,136.34,76.44,43.63,45.41
2016-07-16 07:00:00,159.82,102.76,43.61,45.39
2016-07-16 08:00:00,151.71,95.9,46.11,47.73
2016-07-16 09:00:00,147.4,85.35,57.26,46.21
2016-07-16 10:00:00,147.41,101.67,59.84,47.02
2016-07-16 11:00:00,148.3,106.12,63.42,46.86
2016-07-16 12:00:00,149.52,102.13,64.06,47.13
2016-07-16 13:00:00,148.96,86.79,65.95,48.34
2016-07-16 14:00:00,149.52,95.68,64.04,49.21
2016-07-16 15:00:00,148.38,101.23,65.68,48.37
2016-07-16 16:00:00,146.21,97.81,63.89,48.32
2016-07-16 17:00:00,141.5,100.55,61.49,45.65
2016-07-16 18:00:00,135.45,95.61,50.18,44.99
2016-07-16 19:00:00,133.97,106.39,49.11,45.42
2016-07-16 20:00:00,135.85,105.07,46.92,44.78
2016-07-16 21:00:00,134.88,102.63,45.11,46.25
2016-07-16 22:00:00,109.96,60.6,46.4,45.66
2016-07-16 23:00:00,116.78,58.7,44.71,44.81
2016-07-17 00:00:00,119.22,57.49,42.76,43.89
2016-07-17 01:00:00,113.28,57.28,41.9,43.38
2016-07-17 02:00:00,116.91,56.42,41.32,43.03
2016-07-17 03:00:00,117.37,56.88,41.28,41.77
2016-07-17 04:00:00,119.27,57.39,41.26,41.66
2016-07-17 05:00:00,119.06,57.24,40.87,42.97
2016-07-17 06:00:00,130.43,82.17,40.23,42.77
2016-07-17 07:00:00,145.58,107.97,41.65,43.39
2016-07-17 08:00:00,145.82,109.85,45.82,43.62
2016-07-17 09:00:00,152.04,121.41,47.9,44.96
2016-07-17 10:00:00,145.93,112.5,53.37,46.05
2016-07-17 11:00:00,145.93,109.25,52.27,45.5
2016-07-17 12:00:00,147.44,106.18,56.47,45.78
2016-07-17 13:00:00,149.48,104.57,58.99,46.79
2016-07-17 14:00:00,151.43,97.08,59.65,47.26
2016-07-17 15:00:00,154.69,91.77,60.91,46.67
2016-07-17 16:00:00,152.51,94.88,61.94,45.61
2016-07-17 17:00:00,145.19,99.89,58.45,48.14
2016-07-17 18:00:00,139.17,101.73,55.97,49.55
2016-07-17 19:00:00,123.25,103.64,54.4,48.64
2016-07-17 20:00:00,125.68,103.01,53.69,46.51
2016-07-17 21:00:00,126.61,101.39,51.93,47.45
2016-07-17 22:00:00,114.23,57.42,50.91,48.03
2016-07-17 23:00:00,116.47,59.57,51.96,47.74
2016-07-18 00:00:00,121.57,59.13,51.15,44.87
2016-07-18 01:00:00,125.42,58.07,49.78,43.43
2016-07-18 02:00:00,126.87,58.13,48.49,43.15
2016-07-18 03:00:00,127.93,57.25,47.29,42.77
2016-07-18 04:00:00,129.66,57.77,46.58,44.12
2016-07-18 05:00:00,132.67,57.98,47.29,45.4
2016-07-18 06:00:00,144.44,87.1,45.8,45.77
2016-07-18 07:00:00,163.4,118.24,47.87,45.91
2016-07-18 08:00:00,151.7,125.68,54.85,47.84
2016-07-18 09:00:00,145.56,116.56,60.08,49.39
2016-07-18 10:00:00,147.98,98.46,68.36,49.35
2016-07-18 11:00:00,150.84,93.25,68.88,49.4
2016-07-18 12:00:00,152.87,93.89,67.91,49.75
2016-07-18 13:00:00,153.09,89.69,67.08,49.97
2016-07-18 14:00:00,150.83,90.41,73.54,49.75
2016-07-18 15:00:00,147.27,87.8,68.44,49.02
2016-07-18 16:00:00,141.17,89.28,64.81,46.08
2016-07-18 17:00:00,138.51,87.66,57.41,45.56
2016-07-18 18:00:00,139.87,102.24,56.06,46.33
2016-07-18 19:00:00,138.49,115.04,57.19,46.83
2016-07-18 20:00:00,137.75,115.47,56.12,46.67
2016-07-18 21:00:00,133.15,106.02,54.19,46.72
2016-07-18 22:00:00,107.88,59.56,48.05,46.68
2016-07-18 23:00:00,112.51,59.77,46.21,45.33
2016-07-19 00:00:00,119.28,59.94,45.28,44.75
2016-07-19 01:00:00,123.4,59.7,43.23,44.15
2016-07-19 02:00:00,124.19,58.81,43.92,44.96
2016-07-19 03:00:00,122.67,59.7,43.9,44.05
2016-07-19 04:00:00,124.98,59.15,43.32,45.18
2016-07-19 05:00:00,127.38,60.41,43.67,46.1
2016-07-19 06:00:00,140.65,86.91,40.61,46.89
2016-07-19 07:00:00,165.25,117.98,42.29,45.29
2016-07-19 08:00:00,160.05,125.29,51.49,45.96
2016-07-19 09:00:00,148.72,122.58,55.36,46.83
2016-07-19 10:00:00,149.34,108.42,62.34,47.03
2016-07-19 11:00:00,149.77,97.07,63.11,46.61
2016-07-19 12:00:00,150.32,102.2,63.61,47.47
2016-07-19 13:00:00,150.84,98.41,62.71,46.95
2016-07-19 14:00:00,148.72,98.17,64.45,47.98
2016-07-19 15:00:00,147.1,97.08,63.66,46.72
2016-07-19 16:00:00,149.5,96.93,64.64,47.33
2016-07-19 17:00:00,149.7,98.15,66.51,47.91
2016-07-19 18:00:00,145.72,100.95,66.54,49.46
2016-07-19 19:00:00,145.05,105.39,65.04,48.5
2016-07-19 20:00:00,144.49,103.14,62.54,47.08
2016-07-19 21:00:00,137.34,100.72,57.57,47.46
2016-07-19 22:00:00,106.56,61.17,52.95,44.83
2016-07-19 23:00:00,104.23,56.94,43.76,40.47
2016-07-20 00:00:00,109.26,57.19,41.51,42.39
2016-07-20 01:00:00,110.8,56.2,42.94,40.43
2016-07-20 02:00:00,113.55,56.87,41.6,41.82
2016-07-20 03:00:00,113.31,56.43,40.6,40.81
2016-07-20 04:00:00,116.72,56.42,39.51,41.96
