timestamp,Panther_education_Jerome,Panther_education_Quintin,Panther_education_Hugh,Panther_education_Alecia,Panther_education_Vincent,Panther_education_Genevieve,Fox_education_Lilly,Fox_education_Andre,Fox_education_Leota,Fox_education_Yolande,Fox_education_Elvira,Fox_education_Gloria,Fox_education_Nilda,Fox_education_Claude,Rat_education_Willie,Rat_education_Eleonora,Rat_education_Veronica,Bear_education_Rebecca,Bear_education_Lorie,Bear_education_Zandra,Bear_education_Fannie,Bear_education_Alvaro,Lamb_education_Luz,Cockatoo_education_Eunice,Cockatoo_education_Evangeline,Cockatoo_education_Flora,Cockatoo_education_Marva
2016-05-31 12:00:00,513.099,,650.6856,357.66900000000004,178.7345,294.9569,242.04,545.7,285.2,602.68,260.64,675.47,145.6,999.06,509.97,459.58,321.55,958.0079,466.56,984.75,597.425,466.4767,66.5,591.7,218.025,861.3,182.775
2016-05-31 13:00:00,536.7036,,637.643,354.0683,193.1373,299.8579,246.71,487.08,290.09,582.96,259.38,683.75,146.21,988.97,515.92,468.95,326.86,978.6705,455.04,980.5,,465.536,67.6,520.275,217.725,910.725,189.675
2016-05-31 14:00:00,531.5026,,640.1635,360.8696,181.135,299.2578,244.72,484.08,282.78,595.49,255.29,686.96,145.29,1015.02,512.15,469.83,309.56,992.7505,489.6,979.75,,467.74800000000016,72.3,509.275,217.725,916.125,174.0
2016-05-31 15:00:00,527.3018,,638.8433,360.0695,173.9336,298.9577,230.62,487.39,280.06,592.13,243.35,684.16,141.57,997.82,504.73,473.01,311.19,977.9804,460.8,972.5,,468.7707,75.8,518.6,217.625,920.675,156.2
2016-05-31 16:00:00,534.4031,,662.1678,360.8696,175.93400000000003,296.2572,228.59,499.64,281.5,586.43,236.06,680.97,141.69,996.07,494.92,466.0,299.41,965.701,455.04,975.0,,465.6623,67.5,526.25,209.025,866.85,153.325
2016-05-31 17:00:00,528.0019,,642.1639,346.0668,177.2342,289.856,202.06,470.97,257.38,568.2,214.14,673.15,141.79,986.48,490.0,395.59,287.51,956.4001,432.0,971.75,618.9,456.5543,74.6,402.775,204.375,858.775,141.125
2016-05-31 18:00:00,515.8996,,641.6838,329.2635,168.0324,277.7536,188.54,467.83,248.71,545.68,204.94,662.54,123.0,965.88,481.06,311.32,155.02,909.8882,432.0,954.5,583.725,447.1962,74.0,373.1,197.575,869.525,133.95
2016-05-31 19:00:00,505.5976,,628.1212,297.2574,153.4296,246.1475,183.74,476.38,244.7,511.7,198.19,653.39,118.29,958.93,464.65,300.14,121.69,846.4825,299.52,918.25,555.2,435.8902,74.0,346.075,189.875,812.5,131.675
2016-05-31 20:00:00,498.5962,,620.3197,274.453,148.7287,225.7436,185.05,459.56,217.57,509.41,207.58,650.45,104.76,938.71,440.53,288.19,112.96,806.8747,368.64,901.75,460.8333,423.1162,69.2,294.6,186.625,856.65,126.1
2016-05-31 21:00:00,484.6935,,600.3159,300.0579,141.1272,271.7524,183.54,437.88,197.27,508.26,215.26,646.23,100.89,955.09,151.77,257.03,111.98,790.6586,339.84,894.25,428.2997,413.3692,73.0,291.525,188.85,824.725,123.275
2016-05-31 22:00:00,472.3912,,611.4780000000001,325.6628,135.2261,278.1537,175.38,425.16,195.92,494.5,205.81,642.98,100.53,953.61,150.52,166.53,112.52,777.5032,328.32,885.0,424.575,411.387,72.8,284.4,188.55,802.975,100.3
2016-05-31 23:00:00,469.0905,,619.1195,258.8499,125.4242,266.0513,172.97,441.39,186.86,481.43,193.13,634.62,97.2,945.8,145.79,162.23,145.36,763.4356,328.32,878.25,419.2502,408.0938,62.7,285.25,181.825,858.6,105.7
2016-06-01 00:00:00,463.1894,,610.5178,223.6432,131.4254,245.5474,169.76,404.61,159.15,486.72,177.69,626.33,98.18,944.56,144.66,163.3,169.03,758.1179,311.04,884.5,414.9758,407.3666,55.7,277.15,171.075,852.2,103.225
2016-06-01 01:00:00,458.4885,,607.1172,219.2423,134.1259,237.7459,170.9,396.3,164.5,484.42,176.44,628.29,100.9,951.96,143.37,163.5,167.16,751.9299,311.04,879.5,411.325,400.8223,56.8,283.275,175.825,836.05,99.35
2016-06-01 02:00:00,463.1894,,613.4384,218.8422,132.2255,240.3464,180.71,393.48,170.65,489.53,167.57,622.55,100.5,945.03,141.62,164.1,159.95,759.6449,299.52,876.5,414.8751,385.546,57.1,325.35,168.275,838.8,101.675
2016-06-01 03:00:00,463.7895,,611.9581,218.0421,132.6256,239.5462,184.41,402.48,164.07,482.65,198.09,619.71,100.38,932.93,141.58,163.51,154.25,761.2848,305.28,893.0,412.0258,383.1297,62.1,342.55,170.175,829.275,101.95
2016-06-01 04:00:00,461.089,,614.3586,217.2419,138.2267,238.646,172.35,416.73,175.46,481.98,200.45,617.25,100.47,938.7,190.11,164.0,250.96,760.9735,299.52,880.5,410.7001,384.4658,61.4,347.425,172.175,832.15,102.75
2016-06-01 05:00:00,461.389,,601.5561,218.0421,149.2288,245.9475,186.92,426.34,201.48,478.64,207.65,610.13,101.23,938.88,405.83,171.56,284.17,761.721,299.52,882.25,410.1,380.6558,69.5,357.95,181.95,846.35,107.375
2016-06-01 06:00:00,463.4894,,608.9575,300.0579,154.4298,222.643,212.19,403.32,204.69,491.01,199.03,612.61,114.16,932.11,459.3,316.67,290.37,759.6924,357.12,900.0,411.75,369.2818,78.4,374.3,182.65,841.9667,154.55
2016-06-01 07:00:00,459.7887,,612.8383,344.0664,149.7289,237.7459,204.56,394.25,220.24,541.71,211.96,619.04,130.01,941.8,494.3,363.94,317.49,766.0523,391.68,922.75,409.3756,398.0295,88.2,436.2,182.8,572.4,150.65
2016-06-01 08:00:00,472.3912,,623.6403,357.66900000000004,150.329,275.7532,214.42,443.51,232.9,581.39,250.03,631.65,155.44,956.76,503.2,417.86,328.76,811.2934,368.64,961.25,413.1489,412.1135,97.4,537.05,199.45,603.75,163.775
2016-06-01 09:00:00,494.1954,,625.5607,352.8681,155.8301,283.6547,234.11,463.26,240.82,632.39,256.3,649.43,151.18,973.56,521.41,451.16,340.88,860.0508,403.2,963.0,428.425,425.524,98.6,545.9,209.425,645.55,180.25
2016-06-01 10:00:00,510.1985,,659.8873,367.2709,166.7322,296.1572,235.63,501.9,249.59,623.43,261.27,663.37,148.71,998.0,531.57,468.76,331.18,890.7392,420.48,963.25,441.475,430.0558,102.2,532.7,209.325,633.575,184.325
2016-06-01 11:00:00,520.3004,,662.2078,366.4707,177.2342,297.0573,234.79,512.0,254.87,603.95,246.46,676.68,143.27,1010.51,528.11,469.66,332.46,924.8586,403.2,979.0,447.825,440.5303,99.7,516.95,214.025,658.475,192.875
2016-06-01 12:00:00,533.3029,,655.6065,362.87,173.7335,297.8575,235.15,499.3,261.51,593.1,252.74,679.02,144.13,1004.94,516.99,483.5,335.45,939.8138,391.68,985.5,450.775,445.181,96.4,548.75,213.3,645.5,193.075
2016-06-01 13:00:00,532.1027,,630.1616,347.6671,173.9336,296.1572,243.79,493.57,255.69,604.03,249.27,682.0,140.94,1015.76,511.48,477.98,330.31,940.9614,449.28,976.5,450.15,454.986,91.0,601.8,221.8,654.4,188.8
2016-06-01 14:00:00,537.1036,,634.1624,347.267,175.6339,299.2578,236.49,518.22,256.49,621.27,242.89,691.08,142.54,1005.32,504.87,489.89,334.03,930.4083,426.24,982.5,455.45,458.1335,85.3,572.65,221.1,622.3,171.0
2016-06-01 15:00:00,546.3054,,634.6425,344.0664,177.5343,296.5572,231.38,496.47,255.66,598.08,240.47,685.53,145.84,996.68,496.5,484.19,319.51,922.7424,414.72,966.75,457.325,457.2143,85.0,557.05,211.8,764.6,161.1
2016-06-01 16:00:00,536.2035,,644.1643,326.8631,183.3354,291.9563,223.79,486.86,249.25,593.54,240.59,680.64,141.5,982.99,479.71,473.43,310.8,913.6889,403.2,956.5,452.85,451.7855,80.5,528.85,209.125,861.15,152.6
2016-06-01 17:00:00,529.2021,,659.2472,318.8615,170.5329,291.5563,201.86,478.13,239.99,569.75,218.2,671.85,157.41,973.53,470.72,400.45,306.22,893.1488,426.24,939.0,448.05,447.539,76.9,408.3333,199.3333,825.4333,147.4
2016-06-01 18:00:00,515.2994,,630.1616,313.2605,166.5321,288.6557,193.75,463.55,234.15,552.68,205.69,659.99,133.13,968.54,454.51,313.14,166.3,856.105,385.92,921.0,445.9509,433.254,67.1,365.975,197.3,852.775,135.125
2016-06-01 19:00:00,509.5984,,612.8783,300.45799999999997,159.7308,263.6509,189.57,453.25,233.91,526.97,199.04,649.35,121.99,963.55,446.71,303.07,130.73,819.2989,385.92,893.5,440.3258,419.087,69.0,360.825,191.65,847.85,127.15
2016-06-01 20:00:00,481.99300000000005,0.0,570.6701,289.2558,152.1293,235.7455,190.82,447.45,197.25,516.49,209.57,648.92,103.43,962.9,431.17,283.55,125.1,798.6376,380.16,891.25,430.5759,414.0723,64.7,351.025,188.2,854.0,124.275
2016-06-01 21:00:00,480.2927,0.0,527.8619,275.2531,154.5298,238.9461,188.88,431.4,171.28,502.4,214.12,643.9,101.91,962.55,153.02,257.09,120.99,788.8146,345.6,888.0,427.0242,408.3742,68.4,294.375,183.925,843.25,119.025
2016-06-01 22:00:00,486.0938,0.0,497.8961,263.6509,142.1274,235.5454,182.37,439.25,175.43,483.03,195.27,642.74,105.2,950.34,150.65,168.29,118.95,777.0039999999997,328.32,887.5,429.25,397.2427,69.0,305.45,182.975,803.025,104.2
2016-06-01 23:00:00,482.7932,0.0,544.185,234.4453,127.3246,254.3491,177.43,433.39,175.65,479.47,175.47,637.11,100.46,957.75,145.29,165.51,142.31,756.3504,328.32,872.25,425.325,402.843,58.2,294.5,182.55,799.1,105.925
2016-06-02 00:00:00,472.0911,0.0,603.3964,218.0421,130.8253,250.1483,176.39,410.81,119.93,491.32,126.06,471.17,100.82,715.45,144.28,163.87,152.31,761.7729,311.04,872.0,421.6,394.2262,55.0,294.375,178.075,813.075,106.925
2016-06-02 01:00:00,464.8897,0.0,613.3984,219.2423,137.3265,235.0453,175.99,298.28,133.83,359.26,110.45,463.8,78.54,705.76,143.59,164.21,164.41,759.5227,299.52,872.75,420.95,394.4832,53.6,293.275,174.375,805.15,102.725
2016-06-02 02:00:00,465.2898,0.0,616.799,219.2423,137.7266,237.8459,191.1,409.37,168.79,484.04,145.95,616.85,102.64,944.42,142.26,164.82,158.01,753.0256,305.28,875.75,421.675,378.0922,53.3,346.15,170.025,833.925,104.15
2016-06-02 03:00:00,456.1880000000001,0.0,617.7992,220.4426,139.4269,239.3462,187.54,383.55,162.24,477.99,186.42,618.86,103.73,926.33,142.04,164.22,160.25,752.0551,305.28,875.5,423.925,385.5672,61.2,359.475,169.625,837.475,101.85
2016-06-02 04:00:00,454.0876,0.0,612.6782,219.2423,141.0272,236.1456,178.05,394.29,185.3,479.67,188.72,611.62,103.65,935.63,187.36,164.17,248.2,757.1117,299.52,873.25,419.275,388.518,62.5,359.425,172.8,827.675,110.425
2016-06-02 05:00:00,454.1876,0.0,609.1975,218.0421,142.9276,239.3462,185.51,409.62,212.66,474.18,184.74,607.42,104.19,939.42,395.22,173.14,285.74,754.8223,299.52,881.0,418.3746,385.1195,68.2,369.275,182.925,835.925,110.225
2016-06-02 06:00:00,450.88699999999994,0.0,607.5573,302.0583,154.7299,218.3421,209.39,393.75,211.95,485.21,198.36,612.37,117.33,933.8,426.93,324.0,284.41,746.4,351.36,899.5,413.7767,388.6895,83.2,385.825,182.2,844.275,133.375
2016-06-02 07:00:00,458.5885,0.0,620.8798,337.6652,150.6291,239.9463,199.06,418.58,223.2,545.45,211.38,621.0,130.03,959.19,443.07,352.05,295.31,772.8835,408.96,908.25,411.25,394.4875,91.9,424.05,182.875,789.1,144.975
2016-06-02 08:00:00,462.0892,0.0,624.7606,347.6671,159.4308,273.5528,215.64,471.43,239.05,586.31,244.85,634.65,150.79,971.67,476.25,377.84,308.63,798.8136,374.4,933.0,414.1246,418.2038,99.3,501.35,190.825,812.675,179.575
2016-06-02 09:00:00,480.4927,0.0,630.4416,350.8677,168.4325,288.1556,206.02,460.35,252.62,608.0,253.09,654.28,192.96,985.55,485.42,397.51,322.86,872.8236,408.96,1010.25,425.0484,434.5112,65.3,522.45,204.575,864.85,182.6
2016-06-02 10:00:00,495.8957,0.0,657.8469,353.6682,172.5333,292.6565,219.37,499.81,257.27,623.45,258.75,667.16,161.41,992.48,493.24,412.1,328.46,894.6206,414.72,1180.75,435.0493,450.5,72.8,524.3,210.9,825.55,189.6
2016-06-02 11:00:00,518.2,0.0,658.9672,354.0683,181.0349,291.3562,232.96,515.21,267.17,631.77,253.81,686.96,145.58,1000.87,482.67,414.42,318.07,915.2417,426.24,1180.75,449.6435,456.7632,67.1,533.45,209.325,846.85,176.125
2016-06-02 12:00:00,525.2013,0.0,640.5636,344.8666,179.3346,300.0579,228.33,508.02,267.53,631.38,261.46,686.74,151.32,1012.97,487.37,426.48,331.97,944.9359,443.52,1207.25,628.0044,468.1625,69.1,510.425,207.725,849.95,168.625
2016-06-02 13:00:00,515.2994,0.0,632.1619999999999,344.8666,184.0355,305.959,246.32,507.63,283.1,619.59,251.44,689.65,173.35,1003.88,496.36,438.39,330.7,973.1673,455.04,1213.0,,476.1575,80.1,545.675,212.95,870.25,165.95
2016-06-02 14:00:00,512.6989,0.0,634.4024,344.4665,177.6343,298.1575,241.53,493.19,274.0,611.29,252.34,689.88,178.06,1003.15,499.68,448.42,324.89,973.7838,460.8,1211.0,,473.2115,70.0,509.4,207.825,925.025,176.1
2016-06-02 15:00:00,512.999,0.0,640.6036,345.6667,178.2344,292.7565,225.38,508.63,268.94,616.28,247.0,684.5,151.47,1001.1,493.96,445.27,304.25,972.343,449.28,1196.75,,473.6348,63.4,520.125,209.775,894.45,177.625
2016-06-02 16:00:00,506.0977,48.2093,639.5234,325.6628,186.53599999999997,297.3574,222.93,498.77,265.27,584.04,247.1,682.28,151.13,988.56,483.25,435.2,286.92,958.7916,455.04,1208.5,,470.2973,66.1,520.925,200.9,917.825,146.725
2016-06-02 17:00:00,506.9979,16.3032,629.7215,305.2589,183.7355,290.9561,197.23,481.75,246.44,562.12,223.54,671.92,145.3,977.23,468.49,370.67,277.28,933.1973,420.48,1185.25,605.85,461.2008,62.3,437.975,193.425,843.55,132.025
2016-06-02 18:00:00,496.4958,0.0,636.4028,297.6574,179.9347,281.3543,191.48,464.87,232.31,558.3,214.48,665.79,127.94,956.59,453.41,293.87,149.66,862.1262,420.48,1140.5,549.525,449.3375,59.7,337.575,192.725,877.0,127.2
2016-06-02 19:00:00,475.9919,0.0,638.8433,300.45799999999997,170.0328,274.753,184.38,471.24,229.65,529.48,205.67,653.61,118.06,967.73,443.8,265.08,110.78,811.541,397.44,1079.25,499.2836,430.8582,65.7,324.225,186.25,849.0,127.275
2016-06-02 20:00:00,478.8924,0.0,611.318,293.6567,164.5318,262.8507,187.23,445.31,191.13,522.61,213.86,655.07,99.98,958.0,430.1,261.06,117.63,779.8235,368.64,1038.75,424.8887,415.733,62.4,288.25,181.675,834.625,123.9
2016-06-02 21:00:00,466.8901,0.0,614.6786,296.4572,155.53,272.4526,186.68,439.45,174.12,502.03,215.43,649.37,94.09,954.55,161.38,232.28,131.02,779.1662,351.36,1003.5,421.1493,407.8105,67.7,294.225,183.525,894.825,114.575
2016-06-02 22:00:00,453.8876,0.0,609.9977,309.2597,139.0268,268.8519,192.64,440.23,173.95,493.53,203.0,646.57,99.42,937.05,160.27,145.73,146.74,768.6651,334.08,1061.0,417.7762,403.2395,67.4,284.85,180.85,882.075,101.125
2016-06-02 23:00:00,449.3867,0.0,612.5982,254.4491,131.6254,258.8499,180.93,435.54,169.14,495.83,186.23,637.64,97.34,938.17,155.06,140.27,148.82,750.8569,328.32,1036.5,418.775,407.2073,57.5,287.675,176.825,850.1,100.325
2016-06-03 00:00:00,448.9866,0.0,617.3191,221.6428,138.2267,239.4462,175.27,417.81,154.51,493.42,174.37,629.71,97.52,948.26,154.98,142.39,155.18,758.84,311.04,1021.75,417.975,401.1985,57.4,282.325,167.6,862.0,100.75
2016-06-03 01:00:00,443.4856,0.0,615.9188,218.0421,141.0272,230.9446,177.78,399.82,162.14,488.16,157.87,632.31,98.24,947.25,154.2,140.51,147.75,753.9202,311.04,985.5,415.2,401.0453,54.9,287.65,164.65,845.425,101.15
2016-06-03 02:00:00,445.686,0.0,616.1189,217.2419,144.7279,235.7455,183.47,410.5,154.86,481.87,160.61,628.09,97.55,936.72,153.2,141.15,145.96,762.4332,299.52,1019.0,408.925,382.3512,53.3,332.125,164.5,822.0,97.475
2016-06-03 03:00:00,443.2855,0.0,624.5205,217.642,144.928,233.7451,181.9,388.64,153.07,481.39,192.7,619.13,95.95,943.68,152.88,140.98,152.35,758.5139999999999,305.28,1009.5,406.075,383.5313,62.1,346.525,164.275,860.5,97.575
2016-06-03 04:00:00,442.5854,0.0,623.1202,216.8419,150.5291,230.7445,179.53,409.96,171.65,484.12,200.79,608.04,96.11,923.85,215.43,141.51,246.82,759.5742,299.52,1004.5,408.55,387.398,62.9,347.025,165.775,865.85,103.85
2016-06-03 05:00:00,450.6869999999999,0.0,616.9191,215.6416,149.0288,235.6455,183.63,424.31,200.81,473.99,205.12,609.02,96.49,939.77,433.93,148.99,284.4,754.56,305.28,987.5,411.5,386.8542,69.5,360.075,175.65,810.925,100.725
2016-06-03 06:00:00,451.8872,0.0,611.9981,290.45599999999996,154.8299,216.1417,205.86,401.39,198.21,493.33,198.93,612.64,109.5,939.66,458.91,309.24,284.48,758.9499,351.36,1004.75,414.2,389.5363,77.1,391.05,172.825,840.375,158.975
2016-06-03 07:00:00,444.7858,0.0,615.0787,329.2635,156.8303,236.9457,191.03,407.14,215.66,546.85,207.29,618.2,124.57,941.84,475.17,337.78,294.52,799.9533,391.68,1044.5,409.575,401.8572,78.1,403.925,177.35,842.1,145.925
2016-06-03 08:00:00,459.4887,0.0,615.0787,336.4649,159.5308,253.0488,198.74,432.47,240.45,596.59,241.5,633.77,142.55,976.7,506.43,371.72,306.1,848.9118,385.92,1123.25,576.35,433.2275,77.5,494.975,186.9,855.975,186.45
2016-06-03 09:00:00,479.0925,0.0,629.9616,342.066,159.5308,269.152,217.05,460.16,245.39,620.85,257.25,647.25,140.33,983.9,529.06,373.27,324.1,929.6328,437.76,1173.5,,445.432,73.1,531.225,191.5,830.3,224.925
2016-06-03 10:00:00,496.9959,0.0,627.161,349.6675,170.5329,273.0527,223.74,492.58,252.39,615.25,253.8,668.43,143.27,983.75,520.37,378.86,354.77,963.7599,455.04,1197.0,,461.061,71.7,524.475,206.275,849.45,213.65
2016-06-03 11:00:00,504.7974,0.0,627.161,339.2655,172.8333,271.8525,229.69,493.18,265.23,614.25,254.7,676.5,149.52,995.76,512.85,390.18,359.81,976.6537,495.36,1200.75,,465.5675,72.7,536.675,204.975,901.775,206.35
2016-06-03 12:00:00,525.7014,0.0,609.0775,332.0641,174.5337,269.9521,224.67,514.84,268.9,610.18,257.89,683.42,150.38,988.64,514.95,408.55,338.5,974.5258,529.92,1179.75,,468.4330000000001,72.9,540.65,207.65,896.125,194.425
2016-06-03 13:00:00,512.899,0.0,621.2799,349.2674,168.4325,282.0544,206.84,511.03,257.3,616.39,245.26,683.17,142.1,985.81,513.21,401.15,329.65,980.1656,506.88,1207.5,,475.5967,74.2,517.4,203.1,873.4,180.15
2016-06-03 14:00:00,513.6991,48.5094,632.6821,333.6644,167.3323,280.3541,203.22,502.06,270.19,594.07,245.8,691.82,137.34,1005.34,514.3,413.74,318.21,978.7881,524.16,1220.5,,471.5885,92.6,545.625,210.8,890.35,181.225
2016-06-03 15:00:00,511.4987,16.1031,624.4005,330.8639,164.3317,282.5545,202.51,496.8,254.87,591.61,241.94,691.88,147.84,989.43,505.22,389.48,287.9,972.4954,466.56,1202.25,,474.8517,90.5,552.625,205.05,892.725,177.275
2016-06-03 16:00:00,501.8969,0.0,622.5201,326.8631,160.531,275.0531,182.15,485.37,245.44,574.96,228.93,686.54,145.86,978.18,492.75,375.31,301.93,954.3821,437.76,1199.25,,475.48800000000006,77.9,514.85,207.725,880.0,163.325
2016-06-03 17:00:00,498.4962,0.0,619.0795,309.6598,155.0299,270.1521,180.94,481.58,238.63,567.12,218.93,679.87,126.65,957.97,473.78,319.28,294.56,944.2835,432.0,1149.5,,464.7917,79.7,485.7,197.275,898.725,150.05
2016-06-03 18:00:00,493.9953,0.0,611.9981,303.2585,149.3288,267.3516,179.26,480.14,223.07,554.29,210.04,671.2,119.89,973.51,462.13,260.38,181.28,907.8265,414.72,1140.0,,460.5225,77.0,378.05,192.7,863.125,142.225
2016-06-03 19:00:00,480.8928,0.0,606.8371,296.0571,142.0274,261.9506,177.53,451.17,216.51,529.29,201.37,666.82,118.94,,459.68,257.64,146.19,846.6334,374.4,1077.5,609.2,445.3675,75.2,339.425,187.1,884.7,143.675
2016-06-03 20:00:00,438.7847,0.0,582.0723,288.8558,141.8274,257.4497,178.05,463.75,177.49,522.32,216.27,646.52,99.77,,446.02,258.17,146.5,826.1745,403.2,1043.0,582.8,431.6852,68.5,316.825,189.275,910.225,122.775
2016-06-03 21:00:00,478.6924,0.0,603.8365,288.4557,142.0274,262.4506,184.14,449.63,175.22,515.75,216.4,634.11,91.22,,227.62,231.92,147.35,802.0853,351.36,1001.25,540.675,416.64,71.4,288.15,185.575,856.925,122.575
2016-06-03 22:00:00,467.5902,0.0,597.2352,292.4565,137.3265,267.5516,178.51,435.16,181.55,510.29,200.05,652.37,90.45,,225.87,139.54,162.23,776.6687,339.84,999.5,521.8,408.6202,71.8,284.125,180.675,890.25,102.25
2016-06-03 23:00:00,465.5899,0.0,608.3574,255.6494,130.1251,259.7501,182.97,443.32,180.09,496.88,186.31,648.42,91.88,,221.31,137.87,159.58,771.3278,339.84,992.5,521.075,405.5138,62.8,280.525,183.775,881.975,101.0
2016-06-04 00:00:00,460.4889,0.0,609.0375,226.4437,135.6262,243.347,166.16,407.98,166.16,493.99,159.23,644.4,93.13,,265.77,134.73,159.85,767.3736,316.8,1003.25,538.55,401.7165,60.0,281.5,174.175,849.05,103.65
2016-06-04 01:00:00,457.8884,,609.7577,218.8422,137.1265,236.0455,166.55,409.96,170.79,490.52,158.42,638.61,96.11,1115.79,263.47,135.49,153.03,767.9553,311.04,984.75,529.15,400.549,58.5,272.025,165.825,817.4,106.0
2016-06-04 02:00:00,459.8887,,615.6388,215.2415,142.9276,233.045,171.6,413.12,168.54,494.6,159.83,639.55,95.97,1035.28,260.67,135.3,149.45,756.9421,311.04,975.0,473.075,381.4578,57.9,275.45,163.6,849.0,101.525
2016-06-04 03:00:00,462.4892,,607.5572,212.44099999999997,140.127,229.8444,170.67,417.19,155.0,492.14,190.52,635.54,94.42,983.66,261.21,135.91,150.22,757.4934,310.991,979.25,417.65,383.7577,59.7,278.075,163.45,839.45,106.025
2016-06-04 04:00:00,461.8891,,611.0379,214.8415,142.4275,231.8447,165.73,400.34,161.64,496.77,202.04,630.45,93.29,953.69,319.63,134.96,161.0,758.3374,311.04,973.75,423.575,382.6175,58.0,282.925,164.525,861.15,99.575
2016-06-04 05:00:00,461.4891,,611.8381,214.4414,144.3279,229.3443,172.49,402.55,154.29,483.18,196.96,624.62,93.79,939.41,427.04,135.66,156.91,758.7249,311.04,989.0,423.775,380.336,58.2,281.125,162.975,806.025,98.075
2016-06-04 06:00:00,460.989,,606.237,281.2543,150.329,213.1411,193.1,384.8,154.23,495.23,203.52,623.98,103.45,939.81,445.31,148.91,148.11,769.9016,345.6,996.0,414.2,391.2262,60.6,281.125,157.4,844.15,118.85
2016-06-04 07:00:00,457.1882,,613.4384,309.2597,140.4271,225.2435,182.45,395.04,161.42,526.49,194.81,625.43,117.42,949.36,456.71,214.41,152.31,787.8005,362.88,1016.25,511.8,403.1762,60.4,332.85,158.425,838.975,135.475
2016-06-04 08:00:00,462.5893,,604.7967,297.2574,136.8264,232.3448,180.62,420.17,158.74,541.59,196.65,625.92,121.99,943.89,464.93,227.86,153.28,809.6137,344.0692,1045.0,,414.3775,56.7,381.175,158.625,852.175,146.3
2016-06-04 09:00:00,463.1894,,593.1945,294.4568,139.0268,234.8453,182.74,434.31,207.2,537.66,207.5,633.35,116.9,949.37,474.76,229.79,148.8,807.9961,362.88,1015.0,622.65,412.7087,54.7,362.9,157.725,834.425,143.575
2016-06-04 10:00:00,464.3896,,590.714,298.8577,134.5259,232.2448,181.13,423.76,211.43,527.79,211.88,642.84,117.82,959.47,483.35,236.83,156.24,820.4964,357.12,1010.0,629.0735,417.716,57.8,397.825,161.15,847.85,145.0
2016-06-04 11:00:00,118.7229,,149.6689,76.4147,33.2064,56.81100000000001,179.07,419.23,204.82,519.45,210.18,645.98,119.57,947.74,491.55,247.94,160.28,851.9061,408.96,1034.75,,428.749,52.3,459.35,167.125,878.075,150.325
2016-06-04 12:00:00,130.4252,,83.13600000000001,57.6111,46.608999999999995,61.3118,178.06,432.06,206.33,547.24,214.36,647.93,119.35,952.4,483.02,255.08,162.34,853.7451,362.88,1020.0,,426.8852,48.7,417.325,165.45,849.375,145.025
2016-06-04 13:00:00,490.7947,,374.0322,266.4514,152.8295,228.4441,186.58,442.73,207.08,539.07,207.71,649.5,119.9,954.17,481.15,256.8,144.73,876.7392,403.2,1048.5,,437.485,52.0,372.35,167.825,858.325,134.75
2016-06-04 14:00:00,456.4881,,483.0532,270.0521,142.6275,231.1446,187.38,439.08,208.33,537.35,198.4,652.06,120.36,955.64,484.52,258.11,132.54,884.9305,380.16,1054.75,,442.0992,58.1,363.225,169.25,867.2,132.175
2016-06-04 15:00:00,442.3854,,555.0671,266.0513,146.1282,227.2439,186.25,449.59,207.68,549.03,196.24,659.62,121.05,942.54,477.31,258.67,134.2,849.7809,374.4,1020.25,624.7773,431.2305,55.4,338.925,174.15,883.05,133.875
