timestamp,Panther_office_Garth,Fox_office_Vicki,Fox_office_Joy,Cockatoo_office_Margaret,Cockatoo_office_Ada
2016-07-27 18:00:00,83.13600000000001,215.19,266.69,3.5,468.95
2016-07-27 19:00:00,88.21700000000001,203.52,249.63,3.2,450.375
2016-07-27 20:00:00,91.6577,193.3,243.48,2.925,443.85
2016-07-27 21:00:00,79.6954,184.14,236.02,2.675,437.325
2016-07-27 22:00:00,70.6536,179.67,234.47,3.0,431.6
2016-07-27 23:00:00,68.2532,180.16,233.64,2.775,416.475
2016-07-28 00:00:00,87.5369,174.25,209.53,3.475,381.05
2016-07-28 01:00:00,89.8574,170.18,195.25,3.025,378.8
2016-07-28 02:00:00,93.018,171.15,215.48,2.95,367.675
2016-07-28 03:00:00,89.6973,168.22,211.25,2.875,373.3
2016-07-28 04:00:00,90.6975,161.71,203.19,2.825,373.9
2016-07-28 05:00:00,88.5771,162.19,201.42,4.6,407.6
2016-07-28 06:00:00,92.9779,171.1,197.62,3.575,390.875
2016-07-28 07:00:00,92.6179,192.19,227.02,3.975,422.975
2016-07-28 08:00:00,94.1782,204.46,259.56,4.425,453.0
2016-07-28 09:00:00,103.62,226.94,283.75,3.575,465.575
2016-07-28 10:00:00,102.7398,230.92,294.37,3.275,478.0
2016-07-28 11:00:00,103.54,233.53,301.18,4.05,469.8
2016-07-28 12:00:00,98.0589,236.35,301.76,4.9,477.325
2016-07-28 13:00:00,89.4973,237.25,303.94,3.375,481.875
2016-07-28 14:00:00,89.8974,240.74,311.09,3.675,494.85
2016-07-28 15:00:00,90.4975,244.89,317.02,3.55,496.2
2016-07-28 16:00:00,81.5357,241.49,314.04,3.15,483.275
2016-07-28 17:00:00,81.6158,226.64,293.36,3.075,485.475
2016-07-28 18:00:00,88.01700000000001,209.31,265.81,2.75,478.7
2016-07-28 19:00:00,85.4965,197.85,246.83,3.025,459.7
2016-07-28 20:00:00,87.8169,188.26,245.49,3.075,464.275
2016-07-28 21:00:00,76.6948,182.33,240.62,3.025,438.125
2016-07-28 22:00:00,71.5338,178.92,244.78,2.55,428.375
2016-07-28 23:00:00,64.2924,172.95,234.29,3.05,422.225
2016-07-29 00:00:00,85.5365,171.65,197.54,2.65,398.225
2016-07-29 01:00:00,93.8181,171.92,187.6,3.575,395.05
2016-07-29 02:00:00,92.6579,171.65,203.73,3.5,386.725
2016-07-29 03:00:00,88.8972,171.67,209.64,3.2,392.775
2016-07-29 04:00:00,91.6977,162.93,202.1,3.15,381.675
2016-07-29 05:00:00,89.0972,161.91,197.93,3.725,386.25
2016-07-29 06:00:00,93.5381,165.38,198.49,4.075,394.375
2016-07-29 07:00:00,90.6575,188.53,228.33,3.0,420.575
2016-07-29 08:00:00,96.7787,208.98,268.46,3.65,449.55
2016-07-29 09:00:00,100.0593,219.07,286.6,3.975,448.35
2016-07-29 10:00:00,97.5788,198.2,297.55,3.85,462.475
2016-07-29 11:00:00,97.7389,231.67,300.42,4.55,472.875
2016-07-29 12:00:00,87.7769,234.41,298.92,3.9,468.875
2016-07-29 13:00:00,91.0176,237.14,306.86,3.625,476.975
2016-07-29 14:00:00,90.6975,233.59,314.47,4.05,481.0
2016-07-29 15:00:00,89.8974,238.49,314.26,4.375,471.25
2016-07-29 16:00:00,97.0187,232.76,309.2,3.85,461.075
2016-07-29 17:00:00,101.4996,216.44,293.9,3.5,458.25
2016-07-29 18:00:00,93.5381,206.1,269.87,3.7,450.35
2016-07-29 19:00:00,93.098,196.24,250.05,3.4,462.475
2016-07-29 20:00:00,87.977,184.35,243.06,3.725,453.225
2016-07-29 21:00:00,76.6548,176.18,236.03,3.325,428.25
2016-07-29 22:00:00,72.334,172.8,228.63,3.825,407.725
2016-07-29 23:00:00,62.6121,166.94,217.62,3.45,378.3
2016-07-30 00:00:00,78.1351,156.35,184.97,3.525,369.75
2016-07-30 01:00:00,84.8164,155.64,180.57,2.925,383.4
2016-07-30 02:00:00,84.6563,157.09,200.55,3.0,389.625
2016-07-30 03:00:00,80.5755,152.2,203.64,3.5,377.45
2016-07-30 04:00:00,83.3361,151.68,195.71,3.5,377.45
2016-07-30 05:00:00,79.9354,150.42,192.95,3.55,375.475
2016-07-30 06:00:00,80.2555,154.07,183.16,2.875,400.525
2016-07-30 07:00:00,86.8968,155.44,196.7,3.35,402.625
2016-07-30 08:00:00,87.4169,169.44,206.85,2.075,417.65
2016-07-30 09:00:00,84.6963,173.78,215.89,3.4,443.25
2016-07-30 10:00:00,86.6567,174.98,219.76,2.125,414.25
2016-07-30 11:00:00,85.0164,181.17,230.48,2.1,446.55
2016-07-30 12:00:00,61.1718,181.07,233.45,2.175,425.75
2016-07-30 13:00:00,49.2095,179.06,234.5,2.525,430.7
2016-07-30 14:00:00,48.6494,180.21,237.41,2.225,448.825
2016-07-30 15:00:00,43.7284,182.84,240.51,2.1,435.15
2016-07-30 16:00:00,46.0489,184.42,239.34,2.6,448.15
2016-07-30 17:00:00,60.2516,187.97,238.6,2.825,439.175
2016-07-30 18:00:00,63.3722,183.23,234.35,3.025,427.225
2016-07-30 19:00:00,60.5317,176.37,219.38,2.4,435.8
2016-07-30 20:00:00,58.8113,169.69,225.26,3.325,421.2
2016-07-30 21:00:00,61.6919,164.73,221.57,3.25,422.35
2016-07-30 22:00:00,64.0124,163.82,221.42,2.975,411.775
2016-07-30 23:00:00,61.0118,161.67,213.59,2.725,394.9
2016-07-31 00:00:00,81.6558,156.88,185.57,3.45,387.875
2016-07-31 01:00:00,89.2172,158.37,182.82,2.775,390.975
2016-07-31 02:00:00,85.3765,158.29,202.65,3.175,381.05
2016-07-31 03:00:00,88.057,157.77,207.03,3.45,392.725
2016-07-31 04:00:00,83.6161,154.14,202.64,2.6,374.825
2016-07-31 05:00:00,85.4965,152.91,198.76,3.8,382.225
2016-07-31 06:00:00,65.2926,150.85,190.57,3.525,415.075
2016-07-31 07:00:00,58.7313,156.35,189.88,3.275,415.85
2016-07-31 08:00:00,59.3715,167.56,203.85,2.6667,437.0
2016-07-31 09:00:00,53.9304,168.72,209.7,2.225,432.2
2016-07-31 10:00:00,58.7713,169.64,215.19,2.6,440.375
2016-07-31 11:00:00,59.3315,173.63,219.15,2.275,466.325
2016-07-31 12:00:00,56.1308,173.53,218.4,3.0,451.35
2016-07-31 13:00:00,52.2501,176.74,225.65,2.7,444.425
2016-07-31 14:00:00,55.2507,179.18,232.55,2.3,455.55
2016-07-31 15:00:00,53.7304,183.25,237.0,2.825,452.8
2016-07-31 16:00:00,57.4911,185.16,238.03,2.7,446.175
2016-07-31 17:00:00,65.0926,188.25,235.1,2.9,462.375
2016-07-31 18:00:00,67.9331,182.7,232.21,3.05,475.7
2016-07-31 19:00:00,68.1331,175.3,217.46,3.275,445.6
2016-07-31 20:00:00,73.8942,169.88,217.55,3.125,444.0
2016-07-31 21:00:00,74.0943,169.45,218.63,3.25,436.55
2016-07-31 22:00:00,72.414,160.36,215.14,3.275,415.825
2016-07-31 23:00:00,66.9329,158.78,208.01,2.925,410.6
2016-08-01 00:00:00,95.1383,156.54,183.48,2.65,385.475
2016-08-01 01:00:00,92.3778,155.5,174.77,3.2,397.9
2016-08-01 02:00:00,92.1378,157.91,193.95,2.95,384.275
2016-08-01 03:00:00,89.4173,151.65,190.95,2.525,398.75
2016-08-01 04:00:00,89.8173,145.1,183.77,2.95,395.325
2016-08-01 05:00:00,89.9374,142.09,181.06,3.85,408.65
2016-08-01 06:00:00,88.4171,144.18,174.37,3.65,400.375
2016-08-01 07:00:00,92.3778,163.48,198.0,4.25,428.175
2016-08-01 08:00:00,98.8191,188.6,234.56,3.95,452.1
2016-08-01 09:00:00,101.1395,206.11,248.73,4.55,456.95
2016-08-01 10:00:00,104.9803,210.26,262.6,4.325,459.525
2016-08-01 11:00:00,101.9797,223.18,275.77,4.725,467.85
2016-08-01 12:00:00,102.9799,226.99,278.63,4.4,476.125
2016-08-01 13:00:00,98.459,231.47,281.86,3.7,490.8
2016-08-01 14:00:00,90.6175,227.43,287.16,4.625,497.025
2016-08-01 15:00:00,89.4573,229.43,296.77,4.55,470.475
2016-08-01 16:00:00,89.7773,229.56,292.79,4.525,494.35
2016-08-01 17:00:00,87.3369,218.49,269.82,3.8,481.325
2016-08-01 18:00:00,90.6175,207.42,242.88,2.775,466.75
2016-08-01 19:00:00,91.1376,192.59,225.9,2.525,467.75
2016-08-01 20:00:00,96.2586,186.68,221.69,2.975,442.925
2016-08-01 21:00:00,78.8152,182.87,220.4,2.825,424.675
2016-08-01 22:00:00,69.8135,178.77,221.81,2.6,416.225
2016-08-01 23:00:00,69.2133,177.22,217.77,2.975,398.575
2016-08-02 00:00:00,88.177,172.73,190.87,2.625,385.675
2016-08-02 01:00:00,92.3778,168.34,181.68,2.5,386.25
2016-08-02 02:00:00,92.0178,165.73,202.99,2.55,394.2
2016-08-02 03:00:00,94.0982,164.92,202.12,2.975,385.5
2016-08-02 04:00:00,88.8171,156.5,197.98,2.5,385.525
2016-08-02 05:00:00,91.5377,156.56,194.45,3.125,388.025
2016-08-02 06:00:00,93.5381,160.73,192.19,4.6,403.775
2016-08-02 07:00:00,91.0176,175.58,217.14,4.475,427.8
2016-08-02 08:00:00,98.299,199.19,254.55,4.125,446.8
2016-08-02 09:00:00,103.0599,217.42,274.78,4.2,444.9
2016-08-02 10:00:00,100.2994,218.13,278.22,4.8,454.4
2016-08-02 11:00:00,102.6198,221.19,282.89,4.1,471.325
2016-08-02 12:00:00,94.4982,227.07,287.53,4.325,484.725
2016-08-02 13:00:00,92.0178,232.07,292.81,4.375,464.4
2016-08-02 14:00:00,93.9781,238.06,296.43,4.325,507.325
2016-08-02 15:00:00,97.6188,234.29,304.78,4.65,479.475
2016-08-02 16:00:00,101.1395,229.84,290.04,4.075,488.1
2016-08-02 17:00:00,97.3388,209.58,274.37,3.95,486.875
2016-08-02 18:00:00,96.2586,190.08,246.16,3.15,469.375
2016-08-02 19:00:00,89.2572,174.97,228.62,2.675,472.25
2016-08-02 20:00:00,96.4586,166.96,220.37,2.5,470.3
2016-08-02 21:00:00,78.4151,163.5,219.56,2.6,430.4
2016-08-02 22:00:00,69.4934,161.48,218.5,2.675,419.75
2016-08-02 23:00:00,70.1735,158.26,207.29,2.975,404.525
2016-08-03 00:00:00,86.7367,155.96,181.08,2.575,398.225
2016-08-03 01:00:00,91.1776,156.02,172.51,2.65,403.325
2016-08-03 02:00:00,94.4182,156.89,195.89,3.425,378.375
2016-08-03 03:00:00,89.4973,157.43,198.95,3.325,404.175
2016-08-03 04:00:00,91.6977,145.35,195.85,2.775,371.475
2016-08-03 05:00:00,90.0174,146.15,192.46,3.225,383.375
2016-08-03 06:00:00,92.6179,151.3,183.43,3.4,406.75
2016-08-03 07:00:00,91.6977,178.66,218.04,3.375,351.775
2016-08-03 08:00:00,88.8171,198.81,260.49,4.8,430.8
2016-08-03 09:00:00,75.2545,221.24,282.86,3.9,450.8
2016-08-03 10:00:00,94.2982,232.58,286.1,4.15,471.7
2016-08-03 11:00:00,100.4994,233.44,290.56,4.525,477.75
2016-08-03 12:00:00,97.3788,233.06,292.1,3.8,452.9
2016-08-03 13:00:00,93.6981,240.53,298.08,3.825,487.325
2016-08-03 14:00:00,93.9381,235.09,297.22,4.025,486.975
2016-08-03 15:00:00,102.4198,234.84,301.68,5.05,474.625
2016-08-03 16:00:00,97.4988,234.28,300.86,3.8,493.95
2016-08-03 17:00:00,94.8983,217.57,271.25,3.35,481.175
2016-08-03 18:00:00,91.1776,200.29,238.21,3.7,485.9
2016-08-03 19:00:00,90.1374,184.99,224.54,3.225,468.75
2016-08-03 20:00:00,91.2176,177.86,226.53,2.75,464.725
2016-08-03 21:00:00,79.1353,173.98,225.85,3.1,427.6
2016-08-03 22:00:00,73.2141,169.25,226.26,2.525,418.775
2016-08-03 23:00:00,69.4534,165.86,220.72,2.5,413.675
2016-08-04 00:00:00,89.3372,166.57,191.75,3.05,392.6
2016-08-04 01:00:00,89.3372,163.53,188.58,2.625,410.5
2016-08-04 02:00:00,92.0178,164.74,209.58,2.75,407.85
2016-08-04 03:00:00,91.4576,162.89,215.21,2.725,399.3
2016-08-04 04:00:00,88.7371,157.25,209.96,2.85,398.75
2016-08-04 05:00:00,90.3774,152.74,197.75,2.8,393.8
2016-08-04 06:00:00,86.8968,157.05,190.45,3.7,399.75
2016-08-04 07:00:00,89.1772,175.4,219.2,3.425,418.175
2016-08-04 08:00:00,84.6163,200.57,259.13,3.675,437.375
2016-08-04 09:00:00,79.9354,215.14,279.06,4.375,450.6
2016-08-04 10:00:00,84.6563,231.0,289.71,4.3,485.325
2016-08-04 11:00:00,79.9354,230.49,294.75,3.675,456.675
2016-08-04 12:00:00,79.4553,228.51,294.14,4.625,492.625
2016-08-04 13:00:00,85.3765,232.64,293.02,4.0,474.1
2016-08-04 14:00:00,95.1784,237.65,301.91,4.175,499.625
2016-08-04 15:00:00,97.2188,237.66,307.82,4.1,507.675
2016-08-04 16:00:00,97.0587,229.73,303.92,3.675,501.95
2016-08-04 17:00:00,96.0185,217.35,281.49,3.725,484.125
2016-08-04 18:00:00,97.0187,196.31,250.79,3.725,472.6
2016-08-04 19:00:00,92.2978,185.64,236.79,3.475,468.25
2016-08-04 20:00:00,90.8575,180.02,234.41,3.125,446.35
2016-08-04 21:00:00,79.5753,171.01,226.83,3.35,451.45
2016-08-04 22:00:00,68.9733,167.88,224.49,2.875,406.875
2016-08-04 23:00:00,70.0935,164.81,224.2,3.075,410.875
2016-08-05 00:00:00,82.656,160.95,194.19,2.525,384.6
2016-08-05 01:00:00,91.2576,161.57,188.33,3.025,383.9
2016-08-05 02:00:00,85.5765,162.05,207.44,2.575,377.25
2016-08-05 03:00:00,87.8569,162.51,208.21,2.7,384.3
2016-08-05 04:00:00,88.6171,156.83,202.47,2.775,388.0
2016-08-05 05:00:00,89.4173,151.45,202.25,3.15,391.4
2016-08-05 06:00:00,90.6575,154.37,193.51,3.45,381.1
2016-08-05 07:00:00,88.7771,173.37,217.02,4.65,402.425
2016-08-05 08:00:00,93.458,197.75,250.75,3.45,451.775
2016-08-05 09:00:00,97.8989,208.35,267.4,3.8,443.075
2016-08-05 10:00:00,94.0181,216.9,272.38,4.4,433.85
2016-08-05 11:00:00,98.7791,222.58,285.47,4.1,451.575
2016-08-05 12:00:00,90.6575,219.17,285.64,3.975,447.35
2016-08-05 13:00:00,75.2545,221.29,287.98,4.175,476.1
2016-08-05 14:00:00,75.2945,222.21,291.79,3.425,481.95
2016-08-05 15:00:00,82.696,215.3,289.53,4.225,470.425
2016-08-05 16:00:00,83.6161,204.62,281.54,3.8,452.925
2016-08-05 17:00:00,93.138,191.09,260.98,3.375,463.55
2016-08-05 18:00:00,92.4978,177.68,235.97,2.75,470.35
2016-08-05 19:00:00,90.7375,171.15,224.55,3.0,463.0
2016-08-05 20:00:00,91.4176,167.38,225.15,2.8,443.9
2016-08-05 21:00:00,80.6556,163.76,220.7,2.925,440.55
2016-08-05 22:00:00,69.9735,159.19,213.89,2.575,415.85
2016-08-05 23:00:00,67.0529,157.98,211.46,2.6,409.9
2016-08-06 00:00:00,80.2555,155.82,188.34,3.125,387.55
2016-08-06 01:00:00,87.4969,152.07,181.35,2.65,382.225
2016-08-06 02:00:00,84.3363,155.95,201.13,2.675,379.2
2016-08-06 03:00:00,86.3367,153.53,203.14,3.3,383.675
2016-08-06 04:00:00,82.77600000000001,153.22,196.7,3.475,392.8
2016-08-06 05:00:00,87.2568,152.35,189.93,3.275,393.575
2016-08-06 06:00:00,85.1764,152.51,182.96,2.675,376.725
2016-08-06 07:00:00,86.3367,168.03,190.94,2.625,430.475
2016-08-06 08:00:00,92.8179,175.56,202.61,2.25,439.1
2016-08-06 09:00:00,88.057,180.44,214.3,2.6,453.875
2016-08-06 10:00:00,90.7375,180.33,218.15,2.45,449.825
2016-08-06 11:00:00,89.3772,181.24,225.79,2.7,472.025
2016-08-06 12:00:00,65.4526,183.87,229.6,2.875,443.8
2016-08-06 13:00:00,57.4111,183.8,231.57,2.4,443.75
2016-08-06 14:00:00,54.7706,182.89,234.6,2.725,453.175
2016-08-06 15:00:00,56.2508,186.16,238.12,2.775,408.875
2016-08-06 16:00:00,56.2909,190.19,240.61,2.675,427.5
2016-08-06 17:00:00,58.3713,188.9,236.46,3.65,437.9
2016-08-06 18:00:00,60.6917,186.71,232.36,2.975,439.125
2016-08-06 19:00:00,57.4911,181.78,221.4,3.175,436.075
2016-08-06 20:00:00,60.7717,174.18,221.38,2.675,441.475
2016-08-06 21:00:00,65.0926,167.37,218.88,2.575,420.35
2016-08-06 22:00:00,64.2524,164.06,210.14,3.075,384.2
2016-08-06 23:00:00,61.8919,160.7,204.99,2.525,380.5
2016-08-07 00:00:00,82.3759,157.04,185.8,3.25,372.825
2016-08-07 01:00:00,90.2974,157.25,181.54,2.925,364.475
2016-08-07 02:00:00,86.1366,155.79,201.45,3.15,380.275
2016-08-07 03:00:00,82.936,155.45,203.86,3.575,364.025
2016-08-07 04:00:00,86.0566,151.33,199.12,2.625,369.5
2016-08-07 05:00:00,82.5759,152.48,196.09,4.45,354.475
2016-08-07 06:00:00,70.0935,152.57,184.56,3.075,382.775
2016-08-07 07:00:00,59.4515,170.52,187.66,2.625,391.275
2016-08-07 08:00:00,57.4511,177.13,202.87,2.2,434.725
2016-08-07 09:00:00,58.4913,178.98,209.53,2.775,447.65
2016-08-07 10:00:00,56.731,177.94,218.68,2.675,417.3
2016-08-07 11:00:00,57.8112,179.8,221.8,2.55,419.9
2016-08-07 12:00:00,55.5307,178.24,226.03,2.325,424.925
2016-08-07 13:00:00,51.81,185.05,228.69,2.35,432.65
2016-08-07 14:00:00,58.5313,186.72,235.64,3.05,443.325
2016-08-07 15:00:00,56.691,189.22,237.98,2.375,438.6
2016-08-07 16:00:00,50.3697,191.2,240.64,2.925,428.6
2016-08-07 17:00:00,58.9314,193.3,237.38,3.625,429.925
2016-08-07 18:00:00,65.3326,191.91,238.32,3.325,429.65
2016-08-07 19:00:00,71.0537,183.22,227.31,2.55,449.2
2016-08-07 20:00:00,75.9347,177.41,225.11,3.1,432.55
2016-08-07 21:00:00,71.8139,171.92,225.34,2.65,409.975
2016-08-07 22:00:00,69.6134,168.68,228.29,3.225,397.7
2016-08-07 23:00:00,74.3344,164.83,224.72,3.325,378.525
2016-08-08 00:00:00,93.5381,161.81,194.89,2.85,365.45
2016-08-08 01:00:00,92.8179,162.22,183.64,2.85,370.425
2016-08-08 02:00:00,88.6971,156.55,200.57,2.8,373.425
2016-08-08 03:00:00,91.9778,153.76,202.14,3.075,373.425
2016-08-08 04:00:00,83.5761,144.67,195.32,3.375,374.375
2016-08-08 05:00:00,93.018,142.42,189.89,4.025,381.9
2016-08-08 06:00:00,88.9372,148.91,180.89,3.625,376.275
2016-08-08 07:00:00,97.7389,182.03,208.12,4.35,413.0
2016-08-08 08:00:00,96.1385,210.57,243.93,4.075,433.9
2016-08-08 09:00:00,88.057,224.89,261.03,5.25,434.9
2016-08-08 10:00:00,92.6179,226.46,271.24,4.475,442.825
2016-08-08 11:00:00,92.8179,233.38,276.23,3.7,451.35
2016-08-08 12:00:00,94.2582,234.88,278.77,3.725,466.825
2016-08-08 13:00:00,101.0995,237.39,282.12,4.475,462.1
2016-08-08 14:00:00,99.7792,239.83,286.9,3.7,453.3
2016-08-08 15:00:00,97.1387,236.92,299.06,4.175,453.25
2016-08-08 16:00:00,96.6587,235.65,295.97,4.7,449.75
2016-08-08 17:00:00,90.9376,222.78,280.19,3.55,451.675
2016-08-08 18:00:00,91.2976,211.29,252.77,3.475,453.35
2016-08-08 19:00:00,91.7777,192.66,238.71,3.15,457.075
2016-08-08 20:00:00,93.178,183.54,235.25,3.675,427.725
2016-08-08 21:00:00,80.0955,184.05,233.93,3.25,410.05
2016-08-08 22:00:00,72.0539,176.59,234.98,3.125,385.075
2016-08-08 23:00:00,72.374,174.78,224.48,2.65,360.225
2016-08-09 00:00:00,88.6571,171.21,192.25,3.125,365.125
2016-08-09 01:00:00,95.5785,167.57,183.18,2.75,356.35
2016-08-09 02:00:00,92.4578,168.0,199.86,3.5,355.45
2016-08-09 03:00:00,91.1776,161.07,202.54,3.125,376.125
2016-08-09 04:00:00,93.8981,151.66,197.37,3.7,371.375
2016-08-09 05:00:00,92.0978,153.64,196.12,4.4,376.375
2016-08-09 06:00:00,95.8585,159.42,191.56,4.6,388.25
2016-08-09 07:00:00,90.9376,190.39,225.84,3.625,415.075
2016-08-09 08:00:00,88.21700000000001,219.52,269.57,3.475,440.225
2016-08-09 09:00:00,75.6946,229.99,286.37,3.875,446.4
2016-08-09 10:00:00,87.6969,235.36,296.85,4.35,449.675
2016-08-09 11:00:00,93.458,241.37,301.18,5.125,471.575
2016-08-09 12:00:00,85.4565,235.34,297.08,4.425,477.05
2016-08-09 13:00:00,84.2162,233.61,303.47,3.575,481.375
2016-08-09 14:00:00,74.4544,240.81,290.88,3.95,475.45
2016-08-09 15:00:00,75.6146,235.7,300.79,4.425,510.825
2016-08-09 16:00:00,89.0172,235.82,300.64,4.0,470.5
2016-08-09 17:00:00,94.8183,221.96,281.2,3.425,485.9
2016-08-09 18:00:00,90.4574,201.46,259.76,3.2,461.0
2016-08-09 19:00:00,93.338,187.24,235.8,2.975,470.325
2016-08-09 20:00:00,99.0991,176.82,228.58,3.1,439.625
2016-08-09 21:00:00,81.3757,171.29,225.04,2.75,418.85
2016-08-09 22:00:00,76.1747,169.1,227.47,2.525,404.825
2016-08-09 23:00:00,70.0135,165.71,221.5,4.4,393.95
2016-08-10 00:00:00,90.0974,163.44,189.5,3.225,379.35
2016-08-10 01:00:00,96.8987,159.51,180.93,2.825,388.575
2016-08-10 02:00:00,93.298,159.54,211.89,2.575,391.075
2016-08-10 03:00:00,95.9385,154.53,204.2,2.85,388.225
2016-08-10 04:00:00,90.9776,147.13,198.02,2.9,382.725
2016-08-10 05:00:00,95.4584,144.68,195.85,4.15,376.575
2016-08-10 06:00:00,94.7783,150.59,190.21,5.225,389.5
2016-08-10 07:00:00,93.058,174.52,214.13,3.975,427.125
2016-08-10 08:00:00,102.1797,201.57,254.65,3.925,435.4
2016-08-10 09:00:00,95.5785,220.94,278.24,4.75,444.0
2016-08-10 10:00:00,98.699,231.45,281.58,4.1,476.625
2016-08-10 11:00:00,94.6983,233.16,289.08,3.975,479.95
2016-08-10 12:00:00,87.977,234.47,297.24,4.3,496.975
2016-08-10 13:00:00,82.816,236.05,301.8,4.4,487.35
2016-08-10 14:00:00,92.5779,236.75,307.13,4.075,499.175
2016-08-10 15:00:00,102.6998,237.31,308.85,4.1,503.55
2016-08-10 16:00:00,101.4596,238.87,308.66,4.2,486.125
2016-08-10 17:00:00,99.2992,224.83,291.29,3.275,496.575
2016-08-10 18:00:00,96.5786,203.1,264.4,3.15,483.2
2016-08-10 19:00:00,93.098,190.07,250.96,3.125,475.275
2016-08-10 20:00:00,92.9779,186.7,245.91,3.825,460.75
2016-08-10 21:00:00,81.2157,177.48,235.44,3.175,417.375
2016-08-10 22:00:00,72.734,168.37,230.84,3.175,419.175
2016-08-10 23:00:00,73.7342,163.06,214.33,3.15,387.65
2016-08-11 00:00:00,87.6969,161.05,183.13,2.525,392.525
2016-08-11 01:00:00,95.9785,160.23,182.38,2.45,412.8
2016-08-11 02:00:00,96.8187,161.73,203.1,3.0,402.15
2016-08-11 03:00:00,90.7775,161.65,201.15,3.05,395.8
2016-08-11 04:00:00,92.4978,148.63,195.89,3.075,393.65
2016-08-11 05:00:00,94.7783,149.83,196.63,4.075,401.6
2016-08-11 06:00:00,93.218,152.44,197.29,5.025,414.425
2016-08-11 07:00:00,95.4584,169.2,215.94,4.375,421.575
2016-08-11 08:00:00,96.6987,192.03,249.02,4.325,458.8
2016-08-11 09:00:00,93.218,179.28,225.27,4.475,459.65
2016-08-11 10:00:00,95.6185,219.39,275.31,4.775,457.125
2016-08-11 11:00:00,91.0176,226.61,284.1,4.8,444.1
2016-08-11 12:00:00,80.3755,230.85,291.08,4.975,479.85
2016-08-11 13:00:00,91.4976,233.59,293.82,3.875,479.125
2016-08-11 14:00:00,87.4169,236.5,299.95,3.95,495.9
2016-08-11 15:00:00,87.3369,234.35,301.13,4.45,495.375
2016-08-11 16:00:00,78.6152,234.33,300.81,3.425,494.85
2016-08-11 17:00:00,91.4576,215.3,281.4,3.175,478.825
2016-08-11 18:00:00,90.0974,202.93,255.59,3.525,474.425
2016-08-11 19:00:00,88.9772,188.53,240.47,2.975,459.775
2016-08-11 20:00:00,93.6181,176.93,236.68,3.4,437.1
2016-08-11 21:00:00,79.4153,171.62,231.9,2.475,410.35
2016-08-11 22:00:00,70.8537,171.29,234.03,3.1,418.2
2016-08-11 23:00:00,70.0935,171.63,231.24,3.1,381.25
2016-08-12 00:00:00,89.1372,168.66,190.61,3.425,394.375
2016-08-12 01:00:00,91.3776,165.59,183.24,2.5,396.525
2016-08-12 02:00:00,94.7783,166.26,210.69,2.65,383.525
2016-08-12 03:00:00,90.0974,163.85,209.0,2.975,397.6
2016-08-12 04:00:00,91.6177,153.61,201.78,3.225,390.575
2016-08-12 05:00:00,93.058,147.64,194.13,2.9,396.975
2016-08-12 06:00:00,90.6975,153.6,194.6,3.75,412.225
2016-08-12 07:00:00,94.4182,185.5,223.43,3.425,431.925
2016-08-12 08:00:00,94.7383,210.24,254.93,3.775,454.675
2016-08-12 09:00:00,89.4973,222.69,274.25,4.2,469.95
2016-08-12 10:00:00,92.2978,225.74,287.62,4.1,472.775
2016-08-12 11:00:00,92.7379,231.55,298.02,4.1,462.575
2016-08-12 12:00:00,86.9368,231.29,296.24,3.825,470.875
2016-08-12 13:00:00,79.1753,229.53,300.74,3.45,482.75
2016-08-12 14:00:00,88.6971,228.38,297.2,3.0,482.825
2016-08-12 15:00:00,80.3755,232.2,308.59,4.45,489.275
2016-08-12 16:00:00,80.7356,220.46,301.87,3.5,484.125
2016-08-12 17:00:00,82.5359,210.92,288.67,3.275,482.425
2016-08-12 18:00:00,95.2984,196.56,264.13,3.35,472.675
2016-08-12 19:00:00,89.5373,187.16,244.7,2.95,486.325
2016-08-12 20:00:00,94.6583,176.21,244.08,3.025,441.125
2016-08-12 21:00:00,79.9754,172.37,237.21,3.475,437.675
2016-08-12 22:00:00,73.3742,170.07,233.01,2.425,423.325
2016-08-12 23:00:00,68.8533,169.84,221.91,2.55,401.1
2016-08-13 00:00:00,84.4963,161.51,190.3,3.4,395.175
2016-08-13 01:00:00,89.2572,160.56,185.42,2.575,395.25
2016-08-13 02:00:00,92.2978,159.22,211.93,3.075,394.35
2016-08-13 03:00:00,88.01700000000001,158.52,211.45,2.6,388.05
2016-08-13 04:00:00,87.7769,156.66,204.66,3.2,375.675
2016-08-13 05:00:00,90.5775,153.23,200.85,2.75,396.025
2016-08-13 06:00:00,87.6169,154.68,190.18,3.85,409.725
2016-08-13 07:00:00,93.8181,168.93,199.31,2.7,430.525
2016-08-13 08:00:00,92.2578,176.33,213.47,2.6,444.25
2016-08-13 09:00:00,89.3372,180.72,224.81,2.325,469.625
2016-08-13 10:00:00,86.4167,180.99,235.34,2.275,466.1
2016-08-13 11:00:00,85.6565,184.59,242.64,2.35,438.15
2016-08-13 12:00:00,62.8521,186.36,249.57,2.85,451.075
2016-08-13 13:00:00,49.9696,185.49,253.38,3.025,466.125
2016-08-13 14:00:00,46.0489,185.43,249.13,2.75,455.275
2016-08-13 15:00:00,45.4888,181.13,247.29,2.725,454.55
2016-08-13 16:00:00,47.4492,180.33,248.0,2.475,462.825
2016-08-13 17:00:00,59.3715,181.56,245.73,2.425,462.35
2016-08-13 18:00:00,69.6134,180.66,243.02,4.275,445.5
2016-08-13 19:00:00,67.613,167.4,233.06,2.75,444.55
